d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,280.5,254.6304,0.5319,0.0486,1651.0,0.6903,0.0406,0.7143,0.0346,0.7063,0.0575,0.7758,0.0583,0.7358,0.0238,0.8069,0.0352,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,265.4,218.9161,0.5175,0.0673,1619.0,0.6652,0.0474,0.7339,0.0491,0.7312,0.0704,0.7834,0.064,0.7521,0.035,0.8163,0.0459,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,231.1,250.3883,0.5711,0.0551,1651.0,0.8137,0.1568,0.6873,0.0619,0.692,0.0747,0.7551,0.1153,0.7106,0.0501,0.7556,0.0981,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,227.7,140.7637,0.5453,0.0259,1619.0,0.882,0.2426,0.7159,0.0212,0.7094,0.0305,0.7606,0.0418,0.7327,0.0165,0.7919,0.0248,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,256.0,162.5515,0.5469,0.0635,5299.0,0.6964,0.0652,0.7024,0.0687,0.692,0.0617,0.7472,0.1567,0.7115,0.1068,0.783,0.0858,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,332.4,290.8433,0.5323,0.0578,5235.0,1.0511,0.1553,0.7135,0.0386,0.7114,0.0532,0.7595,0.0771,0.7306,0.0309,0.8051,0.0494,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,218.7,173.1133,0.5627,0.0446,5299.0,0.7819,0.1527,0.711,0.0342,0.7074,0.0391,0.7519,0.0879,0.7248,0.0461,0.7839,0.0368,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,316.6,293.258,0.5538,0.0504,5235.0,0.7548,0.0669,0.7086,0.0415,0.7099,0.0471,0.7361,0.0372,0.7217,0.0332,0.7842,0.0543,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,320.4,281.3689,0.5251,0.0425,2933.0,0.6707,0.0626,0.7204,0.0332,0.7251,0.0541,0.7429,0.0495,0.7313,0.0276,0.8107,0.0371,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,371.6,255.3896,0.5342,0.0311,2869.0,0.6736,0.0739,0.7228,0.0215,0.7084,0.0265,0.7825,0.0476,0.7425,0.0238,0.8055,0.0261,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,216.8,213.243,0.5646,0.0523,2933.0,1.1545,0.5002,0.7102,0.04,0.6953,0.05,0.7831,0.0433,0.7348,0.0324,0.7781,0.0456,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,228.6,210.6937,0.5633,0.047,2869.0,0.8625,0.0724,0.7033,0.0429,0.7014,0.0234,0.7332,0.1405,0.7083,0.0888,0.7794,0.0421,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,247.1,290.6092,0.5526,0.0579,9909.0,0.7173,0.0525,0.7053,0.0498,0.701,0.0504,0.738,0.0733,0.7182,0.0577,0.7824,0.0628,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,185.8,169.8463,0.5697,0.052,9781.0,0.6891,0.0385,0.6972,0.0491,0.6843,0.0496,0.7696,0.0837,0.7211,0.0511,0.769,0.0518,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,250.4,245.3806,0.5616,0.0648,9909.0,0.7106,0.0556,0.6918,0.0723,0.6837,0.0623,0.7258,0.1599,0.6975,0.1085,0.7664,0.0874,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,150.5,155.2793,0.5874,0.0535,9781.0,0.9294,0.1108,0.6824,0.049,0.67,0.0539,0.7703,0.0576,0.7138,0.0321,0.7538,0.053,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,245.5,213.7645,0.5383,0.0404,4215.0,0.8756,0.1222,0.7261,0.0298,0.7147,0.0387,0.7811,0.0521,0.7448,0.0264,0.8026,0.0329,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,131.9,83.9505,0.5555,0.0187,4119.0,0.963,0.1627,0.7114,0.0181,0.6963,0.0238,0.7794,0.0498,0.7341,0.0177,0.788,0.0156,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,237.2,183.9368,0.5509,0.0245,4215.0,0.8291,0.0641,0.7204,0.0278,0.7082,0.0401,0.7811,0.041,0.7412,0.0204,0.7957,0.0196,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,145.7,102.6529,0.5721,0.0349,4119.0,1.0424,0.1893,0.6959,0.0309,0.6838,0.0517,0.78,0.0701,0.7242,0.0177,0.78,0.0242,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,126.5,164.9517,0.5967,0.0684,14519.0,0.9768,0.1464,0.6669,0.0559,0.6595,0.0521,0.7267,0.1513,0.6817,0.0986,0.7359,0.0808,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,118.6,97.8767,0.5848,0.0496,14327.0,0.8694,0.0624,0.6812,0.0699,0.6692,0.0703,0.7967,0.079,0.7211,0.034,0.7486,0.0807,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,226.4,224.0572,0.5729,0.0582,14519.0,0.7948,0.0581,0.6877,0.0552,0.697,0.0534,0.7172,0.1938,0.6816,0.1447,0.7621,0.0725,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,1.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,257.1,219.233,0.5624,0.0443,14327.0,0.862,0.13,0.698,0.0413,0.6859,0.0466,0.7644,0.0514,0.7216,0.0364,0.7732,0.0579,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,147.4,114.8488,0.5686,0.0376,2931.0,0.7487,0.0693,0.6955,0.0299,0.6672,0.0387,0.8217,0.0478,0.7344,0.0194,0.78,0.0324,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,254.2,180.7245,0.5542,0.0591,2867.0,0.7581,0.0667,0.6951,0.0599,0.7234,0.0756,0.6598,0.1504,0.6795,0.1078,0.7754,0.0687,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,248.1,210.6891,0.5851,0.0436,2931.0,0.8416,0.1069,0.6853,0.0337,0.6785,0.0417,0.7415,0.0617,0.7064,0.0329,0.759,0.042,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,183.3,175.9205,0.6231,0.0526,2867.0,0.7531,0.0344,0.6429,0.0541,0.6412,0.0487,0.7111,0.1796,0.6594,0.0983,0.7038,0.0726,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,269.0,201.9777,0.5474,0.0462,9907.0,0.773,0.0529,0.7147,0.049,0.6963,0.0608,0.8031,0.0315,0.7438,0.0335,0.7932,0.0365,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,217.8,214.6312,0.5794,0.0689,9779.0,0.7924,0.0466,0.6804,0.0656,0.6745,0.0679,0.7375,0.0698,0.7027,0.0596,0.7508,0.0799,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,69.9,75.4897,0.6132,0.0482,9907.0,0.8607,0.0651,0.6449,0.0611,0.6702,0.0749,0.6218,0.1274,0.6353,0.0898,0.7136,0.0842,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,200.7,220.9756,0.58,0.0457,9779.0,0.8463,0.1058,0.691,0.0487,0.6995,0.0662,0.7271,0.0739,0.7072,0.0292,0.7517,0.0604,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,175.5,127.5549,0.5646,0.0454,4213.0,0.7577,0.0568,0.6939,0.0375,0.6871,0.0611,0.7652,0.0688,0.719,0.0261,0.7768,0.0422,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,380.9,289.9988,0.5241,0.0464,4117.0,0.8079,0.11,0.7298,0.0339,0.733,0.0394,0.749,0.0402,0.7398,0.0282,0.8105,0.038,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,227.6,177.6695,0.5814,0.0197,4213.0,0.7639,0.0368,0.6853,0.0193,0.6793,0.0372,0.747,0.0945,0.7064,0.0311,0.7603,0.0157,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,255.4,243.5501,0.5977,0.0433,4117.0,0.7152,0.0262,0.6735,0.0385,0.6775,0.0576,0.7369,0.1476,0.6928,0.0532,0.7465,0.0404,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,267.5,242.9392,0.5588,0.0605,14517.0,0.8065,0.0592,0.6845,0.0552,0.6792,0.0779,0.7667,0.0914,0.7124,0.0459,0.7756,0.0695,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,336.5,278.3218,0.5392,0.0586,14325.0,0.7665,0.0235,0.7257,0.0359,0.7282,0.0469,0.7468,0.0588,0.7355,0.037,0.8014,0.0478,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,118.3,159.0535,0.6149,0.0398,14517.0,0.8111,0.0561,0.6518,0.0451,0.635,0.0396,0.7627,0.1486,0.6841,0.0815,0.7192,0.0509,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,108.7,148.156,0.6146,0.0461,14325.0,0.7995,0.0493,0.6571,0.0713,0.6416,0.085,0.7014,0.189,0.6605,0.145,0.711,0.0979,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,229.4,159.4993,0.5516,0.0597,5495.0,0.7704,0.0527,0.7008,0.0443,0.6911,0.0435,0.7507,0.058,0.7192,0.0461,0.7817,0.0586,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,381.2,236.5383,0.5231,0.0612,5367.0,0.7426,0.0244,0.7135,0.0832,0.7181,0.0844,0.7705,0.0574,0.7371,0.0429,0.7924,0.1082,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,139.3,109.7634,0.6022,0.0351,5495.0,0.7664,0.0305,0.6661,0.0405,0.6542,0.0275,0.7404,0.1316,0.6882,0.0724,0.7371,0.0396,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,219.3,216.3012,0.6076,0.0527,5367.0,0.7899,0.073,0.6514,0.0563,0.6552,0.0571,0.6742,0.1028,0.6615,0.0691,0.72,0.0741,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,186.7,222.2512,0.571,0.0612,19127.0,0.8104,0.0408,0.6894,0.0466,0.6913,0.0457,0.7156,0.1372,0.6955,0.082,0.7698,0.0555,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,328.3,237.0236,0.5419,0.057,18871.0,0.7906,0.062,0.7196,0.0372,0.7295,0.0573,0.7359,0.0765,0.728,0.0364,0.7971,0.0442,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,116.3,130.1784,0.614,0.039,19127.0,0.8212,0.0318,0.6547,0.0561,0.6491,0.0723,0.7796,0.1058,0.6981,0.021,0.7274,0.0569,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,190.6,155.1491,0.5792,0.0462,18871.0,0.8261,0.0391,0.689,0.0522,0.6935,0.0551,0.7082,0.0926,0.6979,0.0586,0.7525,0.0772,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,3.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,194.7,167.2753,0.5818,0.0631,4211.0,0.7749,0.056,0.6608,0.0641,0.6565,0.0416,0.7244,0.2399,0.651,0.2077,0.7552,0.0634,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,BZR_MD,edge_gcnconv,True,3.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,19.8,46.4302,0.6832,0.0459,4115.0,0.7397,0.0235,0.5171,0.0777,0.5459,0.113,0.5305,0.2704,0.4885,0.1809,0.5169,0.095,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
