type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5556,0.0138,5236.0,1.3146,0.1282,0.7078,0.0125,0.7216,0.0288,0.6443,0.0279,0.6797,0.0095,0.7821,0.0128,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.608,0.0004,5172.0,1.2812,0.1868,0.6749,0.0247,0.6619,0.033,0.6933,0.0042,0.6767,0.0153,0.7366,0.0077,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1031,0.0365,5236.0,0.954,0.0377,0.9624,0.0247,0.9655,0.0281,0.958,0.0279,0.9616,0.0249,0.9945,0.0046,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.3089,0.0558,5172.0,1.1293,0.1014,0.8632,0.0415,0.8641,0.0427,0.8546,0.0484,0.8591,0.0429,0.9419,0.0264,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,784,0.58,0.0,5236.0,1.2488,0.0,0.6955,0.0,0.7312,0.0,0.5812,0.0,0.6476,0.0,0.7617,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,968,0.5405,0.0,5172.0,1.0273,0.0,0.7119,0.0,0.7025,0.0,0.7143,0.0,0.7083,0.0,0.7993,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.053,0.0114,18612.0,1.1176,0.0821,0.9898,0.002,0.9894,0.0071,0.9896,0.0089,0.9894,0.0023,0.9994,0.0005,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,999,0.1982,0.064,18484.0,0.9406,0.0782,0.9163,0.0343,0.9117,0.0385,0.9145,0.0367,0.9129,0.0357,0.9764,0.0174,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5255,0.0092,18612.0,0.9173,0.0006,0.7304,0.0186,0.7468,0.0186,0.6524,0.0113,0.6964,0.0146,0.8082,0.0091,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.5453,0.0437,18484.0,1.1435,0.1506,0.7128,0.0326,0.7494,0.0255,0.609,0.0995,0.6671,0.0621,0.7956,0.0459,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0501,0.0039,18612.0,1.0435,0.108,0.9891,0.0019,0.9888,0.004,0.9888,0.0039,0.9888,0.0021,0.9994,0.0004,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,999,0.3059,0.0183,18484.0,1.0449,0.1143,0.8615,0.0169,0.8566,0.0132,0.8546,0.0345,0.8551,0.017,0.9446,0.0098,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4999,0.0019,18612.0,1.156,0.1021,0.7572,0.0082,0.7529,0.0271,0.7298,0.0394,0.7396,0.0072,0.8375,0.0006,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,999,0.489,0.0291,18484.0,1.2346,0.2739,0.7627,0.0159,0.7891,0.0199,0.6866,0.0495,0.7329,0.0238,0.8466,0.0149,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1856,0.0474,7574.0,1.1568,0.1258,0.928,0.0245,0.926,0.0452,0.9286,0.0087,0.9267,0.0243,0.9817,0.0088,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.3924,0.0951,7478.0,1.1415,0.1214,0.8165,0.0525,0.8388,0.0535,0.7726,0.08,0.8026,0.0594,0.9044,0.0492,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.57,0.0487,7574.0,1.0113,0.1051,0.6941,0.0414,0.7174,0.0472,0.5993,0.0463,0.6525,0.0423,0.7664,0.0485,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.5944,0.0,7478.0,1.2646,0.0,0.6831,0.0,0.675,0.0,0.6807,0.0,0.6778,0.0,0.7483,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.286,0.0814,7574.0,1.3769,0.0345,0.8848,0.037,0.9335,0.0143,0.8258,0.0676,0.8754,0.0444,0.9528,0.0278,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.4244,0.0398,7478.0,1.1158,0.0029,0.8025,0.0247,0.8135,0.0347,0.7719,0.0198,0.7921,0.0269,0.8822,0.0237,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.5382,0.0078,7574.0,1.6021,0.3026,0.7256,0.0213,0.7192,0.0289,0.725,0.0509,0.7204,0.0199,0.8045,0.0054,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,999,0.545,0.0081,7478.0,0.9809,0.1076,0.7174,0.0169,0.7588,0.0742,0.623,0.0483,0.6797,0.0196,0.8045,0.0177,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0943,0.0595,27382.0,0.9376,0.0261,0.9702,0.0242,0.9727,0.0184,0.9669,0.0331,0.9697,0.0247,0.9931,0.0065,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,999,0.351,0.0837,27190.0,1.0504,0.0724,0.8272,0.0615,0.8113,0.0637,0.8408,0.0581,0.8254,0.058,0.9211,0.0465,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5277,0.0403,27382.0,1.3646,0.1655,0.7339,0.028,0.7499,0.0308,0.6716,0.0173,0.7084,0.0213,0.8113,0.0389,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.567,0.0313,27190.0,1.0706,0.0757,0.7027,0.0231,0.7338,0.0378,0.6336,0.1428,0.6674,0.0643,0.7724,0.039,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1076,0.0104,27382.0,1.0112,0.0489,0.9712,0.0082,0.9675,0.024,0.975,0.0082,0.971,0.008,0.9972,0.0015,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,999,0.3924,0.0636,27190.0,0.9967,0.0278,0.8117,0.0382,0.803,0.0476,0.8083,0.0505,0.8045,0.0387,0.9,0.0348,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.5083,0.0083,27382.0,1.3566,0.2072,0.7304,0.0227,0.7431,0.0301,0.6609,0.0028,0.6994,0.015,0.8261,0.0085,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,999,0.5158,0.0,27190.0,1.2728,0.0,0.7407,0.0,0.7328,0.0,0.7265,0.0,0.7296,0.0,0.826,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.2107,0.0876,9912.0,1.2618,0.0364,0.9245,0.0388,0.9468,0.0201,0.8978,0.0675,0.9207,0.0415,0.9712,0.0211,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.3657,0.0767,9784.0,1.2568,0.1895,0.8323,0.0495,0.8267,0.062,0.8272,0.0518,0.826,0.0506,0.9157,0.0333,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5864,0.0,9912.0,1.085,0.0,0.6749,0.0,0.69,0.0,0.5897,0.0,0.6359,0.0,0.7509,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.6132,0.0222,9784.0,1.2174,0.2052,0.6618,0.0102,0.712,0.0357,0.5118,0.0318,0.5938,0.0112,0.7244,0.0289,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.2208,0.0548,9912.0,1.3628,0.1974,0.9119,0.0326,0.9137,0.0397,0.9053,0.03,0.9094,0.0334,0.9729,0.0161,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.3981,0.0604,9784.0,1.2603,0.0806,0.8128,0.0349,0.8212,0.0322,0.7834,0.0484,0.8018,0.0408,0.8976,0.0328,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,946,0.5227,0.0,9912.0,2.0863,0.0,0.7366,0.0,0.7667,0.0,0.7188,0.0,0.7419,0.0,0.8103,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,999,0.5548,0.0116,9784.0,1.001,0.0681,0.7099,0.0185,0.7026,0.0117,0.6881,0.0385,0.695,0.0254,0.7904,0.0108,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1247,0.0544,36152.0,1.2155,0.0206,0.9588,0.0293,0.965,0.0205,0.9488,0.0432,0.9567,0.0322,0.9915,0.0084,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,999,0.4065,0.0527,35896.0,1.2368,0.0757,0.7929,0.0338,0.817,0.0307,0.7344,0.0903,0.7698,0.0521,0.8916,0.0277,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4962,0.0056,36152.0,1.2147,0.1283,0.7551,0.0161,0.7712,0.0246,0.6978,0.017,0.7324,0.0174,0.8395,0.0066,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.557,0.0079,35896.0,1.1566,0.0765,0.7065,0.0213,0.691,0.0016,0.7212,0.0913,0.703,0.0413,0.7915,0.0266,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1481,0.0624,36152.0,0.9729,0.0348,0.949,0.0232,0.9482,0.03,0.9478,0.0224,0.9478,0.0237,0.9877,0.0116,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,999,0.4014,0.0661,35896.0,1.1505,0.1072,0.822,0.0374,0.8056,0.0223,0.8345,0.079,0.8183,0.0449,0.8996,0.0351,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.5097,0.0166,36152.0,1.2459,0.0632,0.7339,0.0191,0.7398,0.0128,0.6849,0.0303,0.7111,0.0214,0.8249,0.0136,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,999,0.5004,0.0403,35896.0,1.0718,0.0035,0.7408,0.0206,0.7568,0.0341,0.6796,0.0335,0.7161,0.0339,0.8319,0.0306,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.4957,0.0,7572.0,1.0762,0.0,0.7654,0.0,0.8125,0.0,0.6667,0.0,0.7324,0.0,0.8464,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.49,0.0425,7476.0,0.8986,0.0044,0.751,0.0309,0.7594,0.0054,0.6936,0.1184,0.7192,0.0627,0.8431,0.0313,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5921,0.0172,7572.0,1.0553,0.0759,0.6722,0.0243,0.6887,0.0272,0.5902,0.0427,0.6354,0.0358,0.7402,0.0225,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.5821,0.0,7476.0,1.0426,0.0,0.6955,0.0,0.7143,0.0,0.6303,0.0,0.6696,0.0,0.7628,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.3093,0.114,7572.0,1.0027,0.1062,0.858,0.0727,0.8684,0.0911,0.8423,0.0541,0.8547,0.0716,0.9344,0.0533,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.4984,0.0189,7476.0,2.0106,0.0464,0.7613,0.0082,0.7645,0.0436,0.7393,0.0556,0.7484,0.0077,0.8434,0.005,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.5389,0.0125,7572.0,1.054,0.0515,0.7174,0.0039,0.7318,0.0154,0.6426,0.0179,0.6839,0.0047,0.7994,0.0093,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,999,0.5973,0.0403,7476.0,1.0778,0.132,0.668,0.0605,0.674,0.0503,0.5971,0.1503,0.6254,0.1068,0.722,0.0761,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.2871,0.0963,27380.0,1.1445,0.1606,0.8858,0.0556,0.8853,0.0466,0.8772,0.0718,0.881,0.0586,0.9514,0.0282,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,999,0.4976,0.0388,27188.0,1.2744,0.0385,0.749,0.0205,0.7757,0.0181,0.6612,0.0202,0.7138,0.0194,0.8349,0.0322,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5924,0.0,27380.0,1.2878,0.0,0.679,0.0,0.697,0.0,0.5897,0.0,0.6389,0.0,0.7509,0.0,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.6113,0.0097,27188.0,1.144,0.0716,0.6564,0.0185,0.6679,0.0362,0.5554,0.0244,0.6064,0.0295,0.7225,0.0198,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1982,0.0657,27380.0,1.3545,0.1964,0.9177,0.0407,0.8986,0.0539,0.9336,0.0301,0.9156,0.0426,0.9751,0.0161,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
