d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,180.8,235.8884,0.6543,0.0343,3361.0,0.7925,0.0671,0.5898,0.0793,0.5887,0.0796,0.5942,0.0877,0.5907,0.0818,0.6193,0.1066,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,13.7,25.2232,0.6579,0.0203,3425.0,0.8885,0.0654,0.6024,0.0395,0.6043,0.0425,0.5963,0.0286,0.6001,0.0344,0.6392,0.0489,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,165.5,224.6323,0.6898,0.0086,3361.0,0.9057,0.1148,0.5158,0.037,0.51,0.0378,0.4785,0.1431,0.4853,0.0982,0.5181,0.0491,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,655.5,252.995,0.5223,0.0166,5601.0,1.1391,0.1607,0.7427,0.0129,0.7427,0.0111,0.7417,0.0225,0.7421,0.0154,0.8189,0.0143,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,63.8,129.9891,0.6948,0.001,5473.0,1.0557,0.1233,0.4956,0.0066,0.4913,0.011,0.4199,0.1318,0.4382,0.1133,0.4924,0.0079,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,78.9,228.3771,0.6528,0.0198,5601.0,1.2496,0.0976,0.6108,0.0296,0.6129,0.0339,0.6011,0.0253,0.6068,0.0285,0.6529,0.039,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,49.7,81.1321,0.6943,0.0005,5473.0,1.142,0.1672,0.4988,0.004,0.4972,0.0069,0.4391,0.0873,0.462,0.0537,0.4964,0.0053,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,792.6,153.4022,0.5057,0.0244,10945.0,1.0224,0.1366,0.7544,0.0212,0.7528,0.0233,0.7571,0.0217,0.7549,0.0214,0.8316,0.0202,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,241.6,283.4051,0.667,0.0345,10817.0,0.7626,0.0557,0.5637,0.0779,0.5615,0.0775,0.5559,0.118,0.556,0.0949,0.5813,0.1057,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,19.9,41.5823,0.6533,0.0234,10945.0,1.2706,0.1899,0.609,0.0405,0.6103,0.0453,0.616,0.0188,0.6123,0.0266,0.6478,0.0528,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,78.4,99.3813,0.686,0.0173,10817.0,1.2479,0.0904,0.5235,0.0502,0.5219,0.05,0.5338,0.1114,0.5232,0.0735,0.5275,0.0693,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,3.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,697.2,210.7566,0.5164,0.0239,19393.0,1.196,0.0446,0.7459,0.0211,0.7435,0.0224,0.7505,0.026,0.7468,0.0215,0.8226,0.0202,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.6,0.6633,0.695,0.001,19137.0,0.9526,0.046,0.4964,0.0085,0.4952,0.0098,0.4719,0.055,0.4818,0.0323,0.4921,0.0086,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,123.2,182.0812,0.638,0.0282,19393.0,2.137,0.2485,0.6264,0.0428,0.6307,0.0459,0.6138,0.0291,0.6219,0.0366,0.676,0.0525,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,42.1,107.8151,0.695,0.0006,19137.0,1.2901,0.0901,0.493,0.0077,0.4895,0.0114,0.4331,0.1072,0.4532,0.0669,0.487,0.0084,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,246.8,170.0075,0.4725,0.0258,2369.0,0.4672,0.0357,0.7769,0.017,0.7442,0.022,0.6792,0.0349,0.7099,0.0263,0.8462,0.0193,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.0,0.0,0.678,0.0044,2305.0,0.4535,0.0344,0.5919,0.0132,0.2974,0.1993,0.0375,0.0341,0.0651,0.0551,0.4836,0.0184,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,129.4,70.4758,0.5567,0.0271,2369.0,0.5759,0.0459,0.7122,0.0278,0.6799,0.0247,0.5482,0.1295,0.5938,0.1093,0.7719,0.0254,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,0.0,0.0,0.6771,0.0041,2305.0,0.4559,0.08,0.5922,0.011,0.2848,0.1936,0.0319,0.0298,0.0564,0.0494,0.4848,0.0211,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,185.3,146.4596,0.4831,0.0285,4545.0,0.5647,0.0436,0.7715,0.0204,0.7368,0.0228,0.6731,0.0323,0.7033,0.0261,0.8388,0.0211,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.0,0.0,0.6788,0.0037,4417.0,0.4057,0.0206,0.5887,0.0108,0.2389,0.1636,0.0238,0.019,0.0429,0.0333,0.4802,0.0176,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,80.4,110.9876,0.6013,0.0538,4545.0,0.7039,0.0386,0.6589,0.0624,0.6329,0.0978,0.3508,0.1896,0.4258,0.1748,0.708,0.0719,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,0.0,0.0,0.6781,0.0035,4417.0,0.4822,0.031,0.5879,0.0094,0.3206,0.1235,0.0284,0.0149,0.0516,0.0266,0.4866,0.0115,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,202.9,218.4713,0.4692,0.0212,8833.0,0.4464,0.0352,0.7772,0.0143,0.745,0.0174,0.6791,0.0304,0.7103,0.0216,0.8493,0.0154,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.0,0.0,0.6786,0.0051,8705.0,0.425,0.0435,0.5933,0.01,0.2437,0.2058,0.0218,0.0185,0.0401,0.0339,0.4892,0.0133,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,234.2,191.3368,0.5422,0.0233,8833.0,0.6038,0.0342,0.7304,0.0194,0.6931,0.0255,0.5954,0.0311,0.6401,0.0237,0.7867,0.0215,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,13.6,38.5232,0.6772,0.0053,8705.0,0.4937,0.0579,0.5951,0.0101,0.2369,0.3116,0.0124,0.0166,0.0229,0.0305,0.4913,0.0225,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,3.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,254.9,189.0759,0.4709,0.027,17281.0,0.6106,0.0214,0.7787,0.0168,0.7373,0.0184,0.7002,0.0283,0.718,0.0208,0.8474,0.0194,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.0,0.0,0.6774,0.0036,17025.0,0.611,0.0426,0.593,0.01,0.2453,0.2011,0.0259,0.0249,0.0464,0.0433,0.4789,0.0165,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,172.4,137.6737,0.5533,0.045,17281.0,1.0028,0.0827,0.723,0.044,0.7368,0.0559,0.5174,0.1903,0.5736,0.1696,0.772,0.0502,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,PROTEINS,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,0.0,0.0,0.6767,0.0036,17025.0,0.5554,0.022,0.5923,0.0098,0.2771,0.1835,0.0267,0.0239,0.0481,0.0411,0.4837,0.0098,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,5.0
