d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,230,0.0026,0.0004,28872.0,0.5747,0.0296,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,110,0.0049,0.0018,27720.0,0.6191,0.0503,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,700,0.0936,0.0,28872.0,0.6466,0.0,0.9792,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,656,0.0974,0.0,27720.0,0.621,0.0,0.9792,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,111,0.0049,0.0015,28872.0,0.5709,0.0249,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,62,0.0102,0.0023,27720.0,0.5725,0.0208,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,678,0.084,0.0,28872.0,0.6374,0.0,0.9792,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,640,0.0712,0.0,27720.0,0.6375,0.0,0.9917,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,312,0.0067,0.0022,9642.0,0.663,0.0835,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,369,0.0076,0.0023,8874.0,0.5539,0.0655,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,877,0.4018,0.0,9642.0,0.4628,0.0,0.8854,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,665,0.4805,0.0,8874.0,0.4611,0.0,0.8417,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,151,0.0071,0.0022,9642.0,0.5239,0.0407,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,105,0.0162,0.0023,8874.0,0.5209,0.077,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,772,0.3725,0.0,9642.0,0.4227,0.0,0.8792,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,648,0.4778,0.0337,8874.0,0.5857,0.072,0.8403,0.018,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,240,0.0035,0.0009,33610.0,0.6725,0.0378,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,156,0.0049,0.0016,32074.0,0.5234,0.023,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,707,0.0796,0.0,33610.0,0.6715,0.0,0.9812,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,645,0.1036,0.0,32074.0,0.5521,0.0,0.9792,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,107,0.0056,0.0017,33610.0,1.1449,0.2872,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,101,0.0062,0.0015,32074.0,0.6961,0.0572,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,668,0.0819,0.0,33610.0,0.63,0.0,0.9833,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,731,0.0908,0.0,32074.0,0.6557,0.0,0.9812,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,419,0.0061,0.002,10988.0,0.5007,0.0196,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,566,0.0069,0.0018,10028.0,0.447,0.0145,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,808,0.3723,0.0,10988.0,0.7154,0.0,0.8938,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,672,0.5734,0.0,10028.0,0.4895,0.0,0.825,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,198,0.005,0.0014,10988.0,0.4628,0.015,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,130,0.0132,0.0042,10028.0,0.4224,0.0165,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,657,0.416,0.0,10988.0,0.5751,0.0,0.8708,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,722,0.5411,0.0,10028.0,0.5565,0.0,0.8208,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,213,0.0042,0.0008,38348.0,0.6818,0.0581,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,170,0.0049,0.0014,36428.0,0.49,0.0204,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,782,0.0839,0.0,38348.0,0.6452,0.0,0.9833,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,723,0.1233,0.0,36428.0,0.5329,0.0,0.975,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,107,0.0051,0.0017,38348.0,0.5687,0.0248,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,92,0.0075,0.0022,36428.0,0.6622,0.0469,1.0,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,546,0.1099,0.018,38348.0,0.7103,0.075,0.9719,0.0059,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,False,ENZYMES,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,698,0.0931,0.0,36428.0,0.6374,0.0,0.9792,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=False-dataset=ENZYMES-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,,,,,,,,
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,582,0.2586,0.0228,5827.0,0.664,0.0078,0.898,0.0088,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9051,0.0224,0.8977,0.0046,0.9012,0.0087,0.9617,0.0072
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,585,0.2998,0.0,5795.0,0.7706,0.0,0.898,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9231,0.0,0.871,0.0,0.8963,0.0,0.9502,0.0
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,591,0.4125,0.0,5827.0,0.7085,0.0,0.8327,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8729,0.0,0.7984,0.0,0.834,0.0,0.881,0.0
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,562,0.4275,0.0,5795.0,0.7519,0.0,0.8082,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8475,0.0,0.7752,0.0,0.8097,0.0,0.8854,0.0
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,524,0.2558,0.0364,5827.0,2.071,0.105,0.8921,0.0261,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9218,0.0259,0.8617,0.0366,0.8905,0.0287,0.9621,0.0138
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,619,0.3184,0.0,5795.0,1.7548,0.0,0.8776,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8974,0.0,0.8537,0.0,0.875,0.0,0.9413,0.0
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,581,0.4302,0.0,5827.0,2.2364,0.0,0.8245,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8644,0.0,0.7907,0.0,0.8259,0.0,0.8706,0.0
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,569,0.4502,0.0,5795.0,1.8195,0.0,0.8122,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8468,0.0,0.7642,0.0,0.8034,0.0,0.8709,0.0
cpu,dilapos_gnn,True,BZR_MD,edge_gatconv,True,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,602,0.2303,0.0,19843.0,0.709,0.0,0.9143,0.0,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.918,0.0,0.9106,0.0,0.9143,0.0,0.9723,0.0
