d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,731,0.0639,0.0,9349.0,0.6179,0.0,0.976,0.0,0.9781,0.0,0.974,0.0,0.976,0.0,0.9979,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,736,0.0869,0.0,9221.0,0.71,0.0,0.9708,0.0,0.9714,0.0,0.9703,0.0,0.9709,0.0,0.996,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,745,0.4955,0.0,9349.0,0.675,0.0,0.7564,0.0,0.7807,0.0,0.7118,0.0,0.7447,0.0,0.839,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,914,0.5274,0.0,9221.0,0.6916,0.0,0.7375,0.0,0.747,0.0,0.7193,0.0,0.7329,0.0,0.8131,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,693,0.0477,0.0,33029.0,2.01,0.0,0.9824,0.0,0.9836,0.0,0.9812,0.0,0.9824,0.0,0.9987,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,687,0.0562,0.0,32773.0,1.3819,0.0,0.9802,0.0,0.9776,0.0,0.9829,0.0,0.9802,0.0,0.9981,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,745,0.5075,0.0,33029.0,2.0601,0.0,0.7573,0.0,0.7787,0.0,0.7106,0.0,0.7431,0.0,0.8317,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,899,0.471,0.0,32773.0,1.3425,0.0,0.7835,0.0,0.7944,0.0,0.7674,0.0,0.7807,0.0,0.8575,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,978,0.0076,0.0,33029.0,0.7249,0.0,0.9973,0.0,0.997,0.0,0.9976,0.0,0.9973,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,764,0.0165,0.0,32773.0,0.9343,0.0,0.9964,0.0,0.9963,0.0,0.9963,0.0,0.9963,0.0,0.9999,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,835,0.4292,0.0,33029.0,0.8905,0.0,0.8047,0.0,0.8283,0.0,0.77,0.0,0.7981,0.0,0.8839,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,967,0.4668,0.0,32773.0,0.6653,0.0,0.7819,0.0,0.7978,0.0,0.7567,0.0,0.7767,0.0,0.8596,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,830,0.0969,0.0,10535.0,2.1264,0.0,0.9641,0.0,0.9614,0.0,0.9672,0.0,0.9643,0.0,0.9944,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,999,0.1507,0.0,10375.0,2.0532,0.0,0.9392,0.0,0.9411,0.0,0.9353,0.0,0.9382,0.0,0.9864,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,864,0.5441,0.0,10535.0,2.2017,0.0,0.726,0.0,0.7491,0.0,0.6693,0.0,0.707,0.0,0.8009,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,694,0.5505,0.0,10375.0,2.27,0.0,0.719,0.0,0.7291,0.0,0.686,0.0,0.7069,0.0,0.793,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,675,0.0295,0.0,10535.0,0.6664,0.0,0.9921,0.0,0.9933,0.0,0.9909,0.0,0.9921,0.0,0.9995,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,685,0.0474,0.0084,10375.0,0.9239,0.0108,0.9868,0.0047,0.987,0.0028,0.9866,0.0066,0.9868,0.0047,0.999,0.0004,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,779,0.5111,0.0,10535.0,0.8788,0.0,0.7473,0.0,0.7713,0.0,0.7043,0.0,0.7363,0.0,0.8282,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,940,0.529,0.0,10375.0,0.6574,0.0,0.7336,0.0,0.7381,0.0,0.721,0.0,0.7295,0.0,0.8131,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,909,0.0237,0.0,37447.0,1.9937,0.0,0.9921,0.0,0.9927,0.0,0.9915,0.0,0.9921,0.0,0.9996,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,990,0.0373,0.0,37127.0,2.1779,0.0,0.9884,0.0,0.9866,0.0,0.9902,0.0,0.9884,0.0,0.9993,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,803,0.5342,0.0,37447.0,1.7473,0.0,0.7299,0.0,0.752,0.0,0.6881,0.0,0.7186,0.0,0.8091,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,999,0.4795,0.0,37127.0,1.4369,0.0,0.7819,0.0,0.7896,0.0,0.7629,0.0,0.776,0.0,0.8522,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,848,0.006,0.0,37447.0,0.6576,0.0,0.9982,0.0,0.9994,0.0,0.997,0.0,0.9982,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,700,0.0086,0.0,37127.0,0.6289,0.0,0.9979,0.0,0.9969,0.0,0.9988,0.0,0.9979,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,695,0.4216,0.0,37447.0,0.8784,0.0,0.8038,0.0,0.8284,0.0,0.7688,0.0,0.7975,0.0,0.8878,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,NCI1,gatconv_paper,False,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,999,0.4648,0.0072,37127.0,0.8455,0.0093,0.7834,0.0025,0.7988,0.0015,0.7579,0.0065,0.7778,0.0041,0.8618,0.0039,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,743,0.3446,0.0,4739.0,0.4985,0.0,0.8676,0.0,0.823,0.0,0.842,0.0,0.8324,0.0,0.9215,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,999,0.4103,0.0,4707.0,0.4263,0.0,0.8114,0.0,0.7804,0.0,0.7367,0.0,0.7579,0.0,0.8865,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,999,0.466,0.0,4739.0,0.5143,0.0,0.8036,0.0,0.75,0.0,0.7647,0.0,0.7573,0.0,0.857,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,878,0.4959,0.0,4707.0,0.4671,0.0,0.7654,0.0,0.747,0.0,0.6604,0.0,0.701,0.0,0.8309,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,654,0.3646,0.0,4739.0,0.3788,0.0,0.8418,0.0,0.7989,0.0,0.7966,0.0,0.7977,0.0,0.914,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,558,0.3685,0.0,4707.0,0.4091,0.0,0.8474,0.0,0.8338,0.0,0.7731,0.0,0.8023,0.0,0.911,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,734,0.4622,0.0,4739.0,0.3137,0.0,0.8002,0.0,0.7382,0.0,0.7593,0.0,0.7486,0.0,0.8619,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,684,0.4944,0.0,4707.0,0.3685,0.0,0.7598,0.0,0.7228,0.0,0.6275,0.0,0.6718,0.0,0.8246,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,829,0.3384,0.0,17667.0,0.4499,0.0,0.8631,0.0,0.8093,0.0,0.851,0.0,0.8296,0.0,0.9288,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,823,0.3567,0.0,17603.0,0.4629,0.0,0.8563,0.0,0.8442,0.0,0.7765,0.0,0.809,0.0,0.917,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,750,0.4544,0.0,17667.0,0.48,0.0,0.7957,0.0,0.7313,0.0,0.7564,0.0,0.7437,0.0,0.8628,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,765,0.4537,0.0,17603.0,0.5661,0.0,0.7912,0.0,0.7872,0.0,0.6379,0.0,0.7048,0.0,0.8587,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,713,0.337,0.0,17667.0,0.3851,0.0,0.8519,0.0,0.8036,0.0,0.8514,0.0,0.8268,0.0,0.9262,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,680,0.3559,0.0,17603.0,0.3349,0.0,0.8474,0.0,0.8486,0.0,0.7535,0.0,0.7982,0.0,0.9184,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,660,0.4363,0.0,17667.0,0.3877,0.0,0.8058,0.0,0.7469,0.0,0.8054,0.0,0.775,0.0,0.8749,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,710,0.4926,0.0,17603.0,0.3838,0.0,0.7654,0.0,0.7292,0.0,0.662,0.0,0.694,0.0,0.8282,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,696,0.2243,0.0,5925.0,0.5751,0.0,0.9035,0.0,0.8538,0.0,0.916,0.0,0.8838,0.0,0.9699,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,
cuda,dilated_gnn,PROTEINS,gatconv_paper,False,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,540,0.1765,0.0,5861.0,0.779,0.0,0.9293,0.0,0.9072,0.0,0.9243,0.0,0.9157,0.0,0.9813,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,
