d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5,0.0194,15173.0,1.1786,0.012,0.7576,0.0141,0.7577,0.0132,0.7573,0.0188,0.7574,0.0153,0.8367,0.0156,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6398,0.017,14981.0,1.1092,0.051,0.634,0.0242,0.6316,0.0263,0.6436,0.0092,0.6374,0.0171,0.6808,0.0337,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,522,0.6188,0.0,15173.0,1.1265,0.0,0.6588,0.0,0.6714,0.0,0.625,0.0,0.6474,0.0,0.715,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6634,0.0052,14981.0,1.1131,0.0178,0.5936,0.0118,0.5913,0.0109,0.6089,0.0141,0.5999,0.0119,0.6353,0.0137,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5158,0.0205,5607.0,1.2363,0.0188,0.7483,0.018,0.7448,0.0148,0.753,0.0257,0.7488,0.0194,0.8246,0.0187,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6373,0.0255,5479.0,1.7003,0.0755,0.6402,0.0382,0.6378,0.0401,0.6528,0.035,0.6451,0.0365,0.6842,0.0514,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,579,0.6658,0.0,5607.0,1.2429,0.0,0.5973,0.0,0.5971,0.0,0.6087,0.0,0.6029,0.0,0.6341,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.6682,0.0136,5479.0,1.7834,0.0187,0.5862,0.0275,0.5826,0.0264,0.6142,0.0134,0.5979,0.0203,0.6204,0.0376,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5116,0.0105,19399.0,1.205,0.032,0.7509,0.0116,0.7507,0.0115,0.7506,0.0189,0.7506,0.0141,0.8281,0.0089,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6249,0.0096,19143.0,1.7229,0.0335,0.6544,0.0149,0.6529,0.0131,0.6579,0.0263,0.6552,0.0175,0.7083,0.0153,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,527,0.6154,0.0,19399.0,1.6391,0.0,0.6603,0.0,0.6707,0.0,0.6354,0.0,0.6526,0.0,0.7196,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,3,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6657,0.0,19143.0,1.6708,0.0,0.6016,0.0,0.5993,0.0,0.6088,0.0,0.604,0.0,0.6339,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.517,0.0421,4515.0,1.0559,0.0148,0.746,0.0337,0.7428,0.0355,0.7528,0.0322,0.7477,0.0331,0.8203,0.0408,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6059,0.0,4419.0,1.0259,0.0,0.6904,0.0,0.6907,0.0,0.6856,0.0,0.6881,0.0,0.7353,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,929,0.6389,0.0,4515.0,1.1008,0.0,0.6335,0.0,0.6402,0.0,0.6126,0.0,0.6261,0.0,0.6825,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,32,32,0.01,0.0005,False,relu,0.5,mean,900,0.6942,0.0,4419.0,1.0813,0.0,0.4842,0.0,0.463,0.0,0.2777,0.0,0.3472,0.0,0.4792,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.4937,0.0114,15171.0,1.426,0.031,0.7615,0.0106,0.7617,0.011,0.7588,0.0174,0.7601,0.0125,0.8416,0.0092,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6181,0.0002,14979.0,1.5478,0.0182,0.6666,0.003,0.666,0.0023,0.6612,0.01,0.6636,0.0039,0.7199,0.001,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,658,0.6087,0.0,15171.0,1.4925,0.0,0.6588,0.0,0.6588,0.0,0.662,0.0,0.6604,0.0,0.7252,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.5,mean,834,0.6942,0.0,14979.0,1.5622,0.0,0.4918,0.0,0.4936,0.0,0.5869,0.0,0.5362,0.0,0.48,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5586,0.0288,5605.0,1.7065,0.0617,0.7122,0.0245,0.7142,0.0231,0.7061,0.0313,0.71,0.0256,0.7828,0.0283,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6444,0.0274,5477.0,1.829,0.0913,0.6239,0.036,0.6312,0.0345,0.5944,0.0576,0.6115,0.0444,0.6685,0.0466,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,513,0.6309,0.0,5605.0,1.5636,0.0,0.6344,0.0,0.6416,0.0,0.6032,0.0,0.6218,0.0,0.6918,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.673,0.0001,5477.0,1.6107,0.0301,0.5821,0.0036,0.5882,0.008,0.536,0.0015,0.5609,0.0028,0.6132,0.0012,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5293,0.0172,19397.0,1.8355,0.1993,0.7389,0.0139,0.736,0.0144,0.7445,0.0149,0.7402,0.0138,0.8123,0.0156,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6484,0.035,19141.0,1.808,0.0708,0.5972,0.0831,0.5872,0.0826,0.6059,0.1193,0.5955,0.0999,0.6318,0.1068,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,513,0.6521,0.0,19397.0,1.6602,0.0,0.615,0.0,0.6222,0.0,0.5889,0.0,0.6051,0.0,0.6612,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6813,0.0,19141.0,1.758,0.0,0.563,0.0,0.5599,0.0,0.5983,0.0,0.5785,0.0,0.5878,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5645,0.0404,6695.0,2.3253,0.0874,0.7031,0.0349,0.7048,0.0346,0.6968,0.0403,0.7007,0.0368,0.7744,0.0398,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.654,0.0106,6535.0,1.7652,0.098,0.6139,0.0126,0.6042,0.0179,0.6712,0.0242,0.6352,0.0009,0.6532,0.0283,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,521,0.6355,0.0,6695.0,1.8022,0.0,0.6408,0.0,0.644,0.0,0.6335,0.0,0.6387,0.0,0.6922,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.5,mean,826,0.6887,0.0,6535.0,1.954,0.0,0.545,0.0,0.5446,0.0,0.5592,0.0,0.5518,0.0,0.5551,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5262,0.0251,23623.0,1.8654,0.032,0.7375,0.0199,0.7336,0.0206,0.7457,0.0177,0.7396,0.0188,0.8136,0.0219,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6497,0.0,23303.0,1.5378,0.0,0.6311,0.0,0.6326,0.0,0.6329,0.0,0.6328,0.0,0.673,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,951,0.6054,0.0,23623.0,1.9971,0.0,0.6603,0.0,0.6684,0.0,0.6338,0.0,0.6506,0.0,0.7292,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6697,0.013,23303.0,1.8872,0.0739,0.581,0.0148,0.581,0.016,0.5679,0.0406,0.5738,0.0262,0.6158,0.0297,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,994,0.4554,0.0,1283.0,0.6562,0.0,0.7834,0.0,0.7544,0.0,0.6986,0.0,0.7255,0.0,0.8602,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.0,mean,990,0.5627,0.0,1251.0,0.6271,0.0,0.7318,0.0,0.6955,0.0,0.6297,0.0,0.661,0.0,0.7709,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.5027,0.0,1283.0,0.7379,0.0,0.7632,0.0,0.7212,0.0,0.6447,0.0,0.6808,0.0,0.8218,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.5768,0.0,1251.0,0.4511,0.0,0.7217,0.0,0.6943,0.0,0.5892,0.0,0.6374,0.0,0.7549,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.4755,0.0,4611.0,0.5187,0.0,0.7666,0.0,0.7422,0.0,0.6566,0.0,0.6968,0.0,0.8444,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.5562,0.011,4547.0,0.4034,0.0096,0.7329,0.0106,0.6875,0.0076,0.6202,0.0232,0.652,0.0152,0.7729,0.0102,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,823,0.4836,0.0,4611.0,0.6427,0.0,0.771,0.0,0.7325,0.0,0.6751,0.0,0.7026,0.0,0.8379,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.5843,0.0011,4547.0,0.4947,0.0208,0.7108,0.0116,0.6753,0.0211,0.538,0.0178,0.5983,0.005,0.7363,0.0039,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.4666,0.0154,2373.0,0.501,0.0104,0.7873,0.0129,0.7608,0.0063,0.6758,0.0483,0.7146,0.0243,0.8506,0.0109,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.5379,0.0,2309.0,0.6318,0.0,0.743,0.0,0.7032,0.0,0.6595,0.0,0.6806,0.0,0.7959,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.5022,0.0069,2373.0,0.6436,0.0069,0.7546,0.007,0.7275,0.0047,0.6186,0.0146,0.6686,0.01,0.8239,0.0039,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.5704,0.0204,2309.0,0.6015,0.0129,0.7122,0.014,0.7168,0.0141,0.469,0.0525,0.5646,0.0341,0.7554,0.0227,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.4914,0.023,8837.0,0.7184,0.0038,0.7613,0.0093,0.7309,0.0097,0.6257,0.0128,0.6742,0.0115,0.8303,0.0185,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.5274,0.0095,8709.0,0.7117,0.0473,0.7542,0.0056,0.7372,0.0296,0.5831,0.0272,0.65,0.0055,0.7966,0.0059,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.5081,0.0072,8837.0,0.6559,0.0375,0.7467,0.0023,0.7194,0.0046,0.6016,0.0194,0.6551,0.0129,0.8176,0.0054,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.5569,0.0196,8709.0,0.514,0.0232,0.7231,0.0198,0.7212,0.0178,0.4956,0.0457,0.5868,0.0365,0.7755,0.0163,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.4149,0.0,3463.0,0.5671,0.0,0.8159,0.0,0.7803,0.0,0.7542,0.0,0.767,0.0,0.8852,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.5225,0.0236,3367.0,0.6931,0.0169,0.7497,0.0236,0.7234,0.0369,0.6174,0.0348,0.6662,0.0359,0.8048,0.0231,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
