d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.0,mean,996,0.1708,0.0,18307.0,0.6887,0.0,0.947,0.0,0.9571,0.0,0.913,0.0,0.9346,0.0,0.9776,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,877,0.3612,0.0133,18499.0,1.0237,0.0359,0.8459,0.0141,0.8393,0.016,0.7762,0.0231,0.8065,0.0186,0.9144,0.0076,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.5,mean,599,0.4762,0.0,18307.0,0.9604,0.0,0.8059,0.0,0.8254,0.0,0.6701,0.0,0.7397,0.0,0.8379,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,956,0.0268,0.0,7269.0,1.2581,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.0,mean,982,0.3795,0.0,7141.0,1.0172,0.0,0.8526,0.0,0.8931,0.0,0.7301,0.0,0.8034,0.0,0.8945,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,886,0.4085,0.0,7269.0,0.9053,0.0,0.8293,0.0,0.826,0.0,0.7531,0.0,0.7879,0.0,0.8908,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.5,mean,956,0.4298,0.0,7141.0,1.3835,0.0,0.8197,0.0,0.8242,0.0,0.7083,0.0,0.7619,0.0,0.8745,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,673,0.0179,0.0064,22725.0,1.558,0.1222,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.0,mean,540,0.3951,0.1504,22469.0,1.0732,0.0275,0.8019,0.1225,0.6656,0.3845,0.593,0.3437,0.627,0.3627,0.8549,0.1311,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,982,0.3139,0.0003,22725.0,0.8306,0.0648,0.8701,0.0048,0.8754,0.0004,0.8003,0.0116,0.8361,0.0061,0.939,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.5,mean,670,0.4531,0.0247,22469.0,0.9122,0.0514,0.7985,0.0107,0.8222,0.0174,0.6585,0.0079,0.7313,0.0108,0.8628,0.0148,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,658,0.0268,0.0,8359.0,1.6988,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.0,mean,559,0.4127,0.041,8199.0,0.8273,0.0512,0.8295,0.0236,0.8579,0.0315,0.7069,0.0461,0.7744,0.036,0.8792,0.0171,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,806,0.406,0.0011,8359.0,1.1075,0.0656,0.8285,0.0094,0.8263,0.0059,0.7412,0.018,0.7813,0.012,0.8917,0.0026,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.5,mean,912,0.4534,0.0,8199.0,1.6255,0.0,0.8091,0.0,0.8187,0.0,0.7035,0.0,0.7568,0.0,0.8628,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,576,0.0172,0.0057,26951.0,1.5936,0.0778,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.0,mean,655,0.4004,0.0,26631.0,1.1011,0.0,0.8303,0.0,0.848,0.0,0.7286,0.0,0.7838,0.0,0.8998,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,948,0.3365,0.0224,26951.0,1.7567,0.0672,0.8572,0.016,0.8502,0.0208,0.795,0.0257,0.8216,0.0214,0.9274,0.0115,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.5,mean,598,0.4599,0.0,26631.0,1.1065,0.0,0.8081,0.0,0.8176,0.0,0.6897,0.0,0.7483,0.0,0.8571,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,995,0.5084,0.0182,2339.0,1.1281,0.029,0.7575,0.0154,0.7578,0.0132,0.7551,0.0177,0.7564,0.0153,0.8324,0.0147,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.0,mean,987,0.5954,0.0109,2307.0,1.2522,0.0172,0.6907,0.007,0.6892,0.0102,0.6928,0.0135,0.6908,0.0064,0.7492,0.0128,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,538,0.5774,0.0,2339.0,0.909,0.0,0.7147,0.0,0.7184,0.0,0.708,0.0,0.7131,0.0,0.7679,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.5,mean,788,0.6358,0.0027,2307.0,1.1782,0.0378,0.6485,0.006,0.6407,0.0054,0.6736,0.0069,0.6567,0.0058,0.6926,0.005,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,991,0.5152,0.0197,6723.0,1.1438,0.0104,0.7517,0.0132,0.7497,0.013,0.7551,0.0135,0.7525,0.0128,0.8256,0.0172,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.0,mean,922,0.5978,0.0086,6659.0,1.1189,0.0048,0.6909,0.0061,0.693,0.0078,0.6842,0.0092,0.6886,0.0071,0.7465,0.0096,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,667,0.5771,0.0,6723.0,0.9107,0.0,0.7092,0.0,0.7087,0.0,0.7087,0.0,0.7087,0.0,0.7689,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.5,mean,960,0.6362,0.0061,6659.0,1.1176,0.0143,0.6534,0.0081,0.6495,0.0069,0.6733,0.0113,0.6612,0.0091,0.692,0.0095,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,942,0.4964,0.0095,3429.0,1.3502,0.0511,0.766,0.006,0.7656,0.0078,0.767,0.0082,0.7663,0.0056,0.8398,0.0068,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.0,mean,846,0.6035,0.0117,3365.0,1.0252,0.0122,0.681,0.0138,0.6822,0.0185,0.6772,0.0242,0.6793,0.0151,0.7373,0.0156,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,586,0.5978,0.0046,3429.0,1.4446,0.0164,0.6858,0.0067,0.687,0.0071,0.6792,0.0075,0.6831,0.0061,0.7434,0.0066,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.5,mean,991,0.6547,0.0104,3365.0,1.3477,0.0272,0.6178,0.0127,0.6087,0.0183,0.6683,0.0227,0.6365,0.0028,0.6579,0.0182,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,637,0.5025,0.0086,10949.0,1.0297,0.0167,0.762,0.006,0.7621,0.0059,0.7607,0.0119,0.7613,0.0078,0.8357,0.0071,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6015,0.0072,10821.0,1.4389,0.0541,0.682,0.004,0.6834,0.0031,0.6754,0.0131,0.6793,0.0074,0.7403,0.0086,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,523,0.5932,0.0,10949.0,1.4336,0.0,0.6995,0.0,0.7019,0.0,0.6917,0.0,0.6967,0.0,0.7536,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.5,mean,915,0.6473,0.0092,10821.0,1.0516,0.0263,0.6289,0.0131,0.6251,0.0157,0.6435,0.0143,0.6339,0.0068,0.6713,0.0186,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,965,0.4949,0.0258,4519.0,1.1032,0.0108,0.762,0.0174,0.7633,0.0159,0.7583,0.0253,0.7607,0.0199,0.8406,0.0193,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.0,mean,974,0.6362,0.0001,4423.0,1.5247,0.1265,0.6396,0.0024,0.645,0.0032,0.6265,0.0015,0.6356,0.0008,0.6918,0.0013,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,510,0.5984,0.0034,4519.0,1.5247,0.0174,0.6785,0.0057,0.6806,0.0048,0.6759,0.0109,0.6783,0.0074,0.7406,0.0053,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.5,mean,992,0.6512,0.0024,4423.0,1.3757,0.0439,0.6233,0.0075,0.6262,0.0069,0.5984,0.025,0.6117,0.0158,0.6629,0.0064,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,972,0.4961,0.0183,15175.0,1.6442,0.0459,0.7651,0.0169,0.7625,0.0194,0.7682,0.0203,0.7652,0.0178,0.8402,0.0145,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.0,mean,992,0.6383,0.0003,14983.0,1.5265,0.0207,0.6349,0.0018,0.6398,0.0034,0.6223,0.0114,0.6308,0.0048,0.6864,0.002,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,519,0.5981,0.0069,15175.0,1.45,0.0574,0.686,0.0096,0.6913,0.0083,0.675,0.0148,0.683,0.0116,0.7426,0.0094,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.5,mean,950,0.65,0.0028,14983.0,1.5027,0.0109,0.6225,0.0038,0.6253,0.0011,0.6124,0.0166,0.6187,0.0082,0.666,0.0066,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,903,0.494,0.0149,3427.0,0.9767,0.0168,0.7652,0.0121,0.7602,0.0127,0.7748,0.0137,0.7674,0.0125,0.8422,0.0116,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.0,mean,991,0.6024,0.0084,3363.0,1.1453,0.024,0.6876,0.0078,0.6808,0.0046,0.7036,0.0228,0.6919,0.0131,0.7391,0.0086,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,913,0.6071,0.0,3427.0,0.9901,0.0,0.6776,0.0,0.6846,0.0,0.6638,0.0,0.674,0.0,0.7304,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.5,mean,56,0.6645,0.0078,3363.0,1.1571,0.0333,0.6025,0.0136,0.5979,0.0148,0.625,0.0221,0.6109,0.0147,0.6346,0.0203,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,740,0.4977,0.0203,10947.0,1.3898,0.0328,0.7622,0.0166,0.7591,0.0162,0.7672,0.0217,0.763,0.0175,0.8388,0.0171,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.0,mean,920,0.6091,0.0128,10819.0,1.3775,0.0546,0.681,0.0139,0.675,0.0178,0.695,0.017,0.6847,0.0132,0.7309,0.0176,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,943,0.5999,0.0063,10947.0,1.4297,0.0051,0.6766,0.0031,0.6808,0.0025,0.6682,0.0064,0.6745,0.0046,0.739,0.007,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.5,mean,721,0.6519,0.0,10819.0,1.2794,0.0,0.6226,0.0,0.6171,0.0,0.6556,0.0,0.6357,0.0,0.6632,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,676,0.5089,0.0258,4517.0,1.1458,0.0568,0.7539,0.0175,0.7572,0.0143,0.7465,0.0301,0.7516,0.0207,0.8294,0.0205,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.0,mean,407,0.6296,0.0132,4421.0,1.0639,0.021,0.6513,0.0187,0.6515,0.0152,0.6479,0.0351,0.6495,0.0244,0.702,0.0186,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,512,0.6151,0.0009,4517.0,1.5549,0.0085,0.6618,0.0009,0.6639,0.0007,0.6595,0.0009,0.6617,0.0001,0.7187,0.0021,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
