d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,924,0.0042,0.0,37893.0,1.2184,0.0,0.9985,0.0,0.9994,0.0,0.9975,0.0,0.9985,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,988,0.3633,0.0104,38149.0,1.5518,0.0433,0.8407,0.0068,0.8471,0.0063,0.8311,0.0101,0.839,0.0072,0.9179,0.0051,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,977,0.397,0.0044,37893.0,1.314,0.0585,0.8238,0.0044,0.8281,0.0032,0.8161,0.0086,0.8221,0.0046,0.9014,0.002,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,946,0.0052,0.0,38149.0,1.5133,0.0,0.9988,0.0,0.9988,0.0,0.9988,0.0,0.9988,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,946,0.0092,0.0036,37893.0,1.0529,0.116,0.9975,0.001,0.9975,0.001,0.9976,0.0011,0.9975,0.001,1.0,0.0001,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,874,0.4458,0.0,38149.0,1.4536,0.0,0.8029,0.0,0.8078,0.0,0.7899,0.0,0.7988,0.0,0.8738,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,876,0.4492,0.0075,37893.0,1.4888,0.074,0.7932,0.0052,0.7978,0.0068,0.7851,0.0057,0.7914,0.0045,0.8714,0.0046,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,824,0.0062,0.001,12999.0,1.2022,0.1607,0.9983,0.0003,0.9976,0.0,0.999,0.0006,0.9983,0.0003,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,948,0.0051,0.0,12839.0,1.074,0.0,0.9988,0.0,0.9975,0.0,1.0,0.0,0.9988,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,954,0.4827,0.0078,12999.0,1.4336,0.0795,0.7691,0.0089,0.7767,0.01,0.7557,0.0143,0.766,0.0092,0.848,0.0064,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,970,0.5221,0.0103,12839.0,1.1344,0.0407,0.7439,0.0097,0.755,0.0125,0.7206,0.0076,0.7374,0.0097,0.8179,0.0095,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,924,0.0112,0.0012,12999.0,1.4263,0.0691,0.9971,0.0001,0.9968,0.0006,0.9974,0.0008,0.997,0.0001,0.9999,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,954,0.035,0.0145,12839.0,1.1545,0.1281,0.9894,0.005,0.9894,0.0043,0.9895,0.0059,0.9894,0.005,0.9992,0.0006,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,929,0.5165,0.0,12999.0,1.7869,0.0,0.743,0.0,0.7527,0.0,0.7257,0.0,0.739,0.0,0.8212,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,mean,943,0.539,0.0068,12839.0,1.3207,0.2067,0.7316,0.0089,0.7418,0.0111,0.7109,0.0071,0.726,0.0088,0.8034,0.0069,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,800,0.0035,0.0008,46471.0,1.7223,0.1769,0.9984,0.0006,0.9985,0.0006,0.9983,0.0008,0.9984,0.0006,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,971,0.0025,0.0,46151.0,1.3523,0.0,0.9991,0.0,1.0,0.0,0.9982,0.0,0.9991,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,900,0.3748,0.0121,46471.0,2.5728,0.1703,0.8345,0.0078,0.8429,0.0069,0.8215,0.0112,0.832,0.0081,0.9118,0.0061,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,972,0.4092,0.0084,46151.0,1.8588,0.2049,0.8181,0.0048,0.8289,0.0043,0.801,0.0114,0.8147,0.0066,0.8945,0.0044,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,971,0.007,0.0022,46471.0,1.5545,0.0929,0.9977,0.0006,0.9982,0.0005,0.9972,0.0008,0.9977,0.0006,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,921,0.007,0.0024,46151.0,1.239,0.1083,0.998,0.0008,0.9978,0.001,0.9981,0.0008,0.9979,0.0008,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,949,0.4465,0.0,46471.0,2.047,0.0,0.7932,0.0,0.7991,0.0,0.7765,0.0,0.7876,0.0,0.871,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,976,0.4583,0.013,46151.0,1.787,0.2226,0.7858,0.0062,0.7946,0.0063,0.7712,0.0098,0.7827,0.007,0.8642,0.0084,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,911,0.0966,0.0,2435.0,0.306,0.0,0.9944,0.0,0.9916,0.0,0.9944,0.0,0.993,0.0,0.9979,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,914,0.4113,0.0205,2403.0,0.294,0.0154,0.8178,0.0127,0.808,0.0211,0.7261,0.0201,0.7644,0.0114,0.8891,0.0105,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,974,0.431,0.0202,2435.0,0.3523,0.0308,0.8118,0.012,0.7817,0.0186,0.729,0.0175,0.7542,0.0134,0.8769,0.0125,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,888,0.4914,0.006,2403.0,0.4232,0.0461,0.7737,0.007,0.7715,0.0132,0.6106,0.0158,0.6815,0.0106,0.8283,0.0069,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,370,0.0102,0.002,2435.0,0.3119,0.0206,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,993,0.2632,0.0044,2403.0,0.308,0.0062,0.8979,0.0045,0.8853,0.0045,0.8608,0.0121,0.8729,0.0084,0.9594,0.001,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,984,0.3863,0.0146,2435.0,0.3177,0.0197,0.8365,0.0108,0.8035,0.0116,0.7753,0.0115,0.7891,0.0115,0.9023,0.0073,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,814,0.4784,0.0,2403.0,0.3492,0.0,0.7912,0.0,0.7812,0.0,0.6927,0.0,0.7343,0.0,0.8415,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,714,0.0258,0.0,8963.0,0.3465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,988,0.3256,0.0101,8899.0,0.296,0.0041,0.8715,0.0118,0.8604,0.0089,0.8139,0.0268,0.8364,0.0184,0.9349,0.0047,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,959,0.3541,0.0149,8963.0,0.414,0.0232,0.8499,0.0017,0.8258,0.0017,0.7913,0.0102,0.8082,0.0047,0.9201,0.0061,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,973,0.4538,0.0117,8899.0,0.4291,0.0365,0.7932,0.0066,0.7743,0.0129,0.6784,0.0126,0.723,0.0074,0.8571,0.0092,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,229,0.0092,0.0025,8963.0,0.6256,0.1511,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,889,0.1373,0.0,8899.0,0.4273,0.0,0.963,0.0,0.9655,0.0,0.9412,0.0,0.9532,0.0,0.9909,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,936,0.2912,0.0131,8963.0,0.4208,0.0342,0.8802,0.0087,0.8481,0.0144,0.8528,0.0126,0.8505,0.0126,0.9463,0.0053,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,974,0.4349,0.0069,8899.0,0.3914,0.0237,0.8098,0.004,0.7884,0.0072,0.7306,0.0106,0.7583,0.0024,0.874,0.0022,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,527,0.0114,0.0072,4549.0,0.4624,0.0588,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,766,0.022,0.0,4485.0,0.4018,0.0,0.9989,0.0,0.9971,0.0,1.0,0.0,0.9986,0.0,0.9999,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,984,0.3931,0.02,4549.0,0.5986,0.0548,0.8305,0.0152,0.802,0.0313,0.7652,0.0051,0.7828,0.0125,0.8976,0.0104,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,979,0.41,0.0149,4485.0,0.5639,0.0257,0.8268,0.0122,0.8081,0.0218,0.7475,0.0173,0.7764,0.0144,0.8874,0.0086,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,539,0.0074,0.0072,4549.0,0.3837,0.0428,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,716,0.0642,0.0635,4485.0,0.3357,0.0093,0.9815,0.024,0.9847,0.0218,0.9684,0.0396,0.9764,0.0307,0.995,0.0083,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,860,0.3937,0.0238,4549.0,0.4601,0.0499,0.831,0.0154,0.803,0.0123,0.7665,0.0307,0.7842,0.0203,0.8973,0.013,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,981,0.4029,0.0,4485.0,0.4178,0.0,0.8227,0.0,0.8032,0.0,0.7249,0.0,0.762,0.0,0.8907,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,301,0.0062,0.0029,17285.0,0.504,0.0519,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,797,0.0112,0.0074,17157.0,0.4716,0.0132,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,992,0.2652,0.0053,17285.0,0.5941,0.0563,0.8912,0.0041,0.8696,0.0057,0.8576,0.0081,0.8635,0.0033,0.9566,0.0015,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,965,0.3189,0.0085,17157.0,0.4764,0.0178,0.8726,0.005,0.8835,0.0058,0.7854,0.0009,0.8316,0.002,0.9338,0.0041,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,279,0.0037,0.004,17285.0,0.4892,0.04,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,593,0.0092,0.0034,17157.0,0.409,0.0265,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,943,0.2866,0.0076,17285.0,0.5671,0.0048,0.8782,0.0064,0.8467,0.0037,0.8515,0.0182,0.849,0.009,0.9475,0.0027,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,996,0.355,0.023,17157.0,0.5457,0.0545,0.8451,0.0056,0.832,0.0093,0.7634,0.002,0.7962,0.0031,0.9177,0.0107,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,463,0.0069,0.0071,6663.0,0.4817,0.0741,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,697,0.0044,0.0,6567.0,0.4502,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,983,0.3963,0.0181,6663.0,0.5135,0.0704,0.83,0.014,0.7963,0.0118,0.7763,0.0169,0.7861,0.0129,0.8971,0.01,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,944,0.408,0.0076,6567.0,0.4935,0.008,0.8255,0.0061,0.8076,0.012,0.7509,0.0163,0.7781,0.0135,0.8894,0.0042,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
