d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,53.6,73.0674,0.3904,0.2005,28035.0,0.579,0.0228,0.8232,0.1046,0.852,0.081,0.6812,0.228,0.7385,0.1936,0.8663,0.0947,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,328.2,226.8373,0.2436,0.1356,28163.0,0.5444,0.0151,0.892,0.0754,0.9008,0.0344,0.8297,0.1878,0.8495,0.1454,0.9549,0.0495,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,181.5,186.1087,0.3294,0.1456,28035.0,0.5545,0.0286,0.8564,0.0694,0.8539,0.0642,0.7826,0.1209,0.8152,0.0956,0.9118,0.0695,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,65.4,92.7299,0.3015,0.1579,28163.0,0.5701,0.027,0.8747,0.0748,0.8682,0.0771,0.8187,0.1133,0.8421,0.096,0.9264,0.0539,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,132.6,125.6035,0.2097,0.1637,28035.0,0.7592,0.0899,0.9145,0.0788,0.9146,0.0735,0.866,0.1434,0.8874,0.1142,0.9511,0.0747,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,29.5,26.9898,0.4138,0.08,28163.0,0.8689,0.0327,0.8196,0.0421,0.8134,0.0436,0.7298,0.0721,0.7688,0.059,0.8832,0.0449,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,370.5,325.9847,0.3062,0.113,28035.0,0.6464,0.0339,0.8678,0.0538,0.8639,0.0493,0.8033,0.1018,0.8311,0.0792,0.9268,0.0637,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,73.7,82.1998,0.257,0.1716,12101.0,0.9309,0.0717,0.8974,0.0743,0.9021,0.071,0.8379,0.1214,0.8677,0.0978,0.9465,0.045,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,79.9,133.1071,0.3401,0.1374,12005.0,0.8693,0.084,0.8654,0.0679,0.8687,0.0705,0.7898,0.1108,0.8264,0.0929,0.9106,0.0574,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,403.4,316.8751,0.3497,0.0875,12101.0,0.712,0.019,0.848,0.0423,0.8455,0.0382,0.7714,0.0822,0.8058,0.0616,0.9168,0.0419,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,80.0,77.1479,0.4293,0.0743,12005.0,0.7608,0.047,0.8121,0.0403,0.806,0.0442,0.7178,0.0673,0.7588,0.0554,0.8722,0.0443,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,85.8,138.4968,0.2324,0.1829,12101.0,0.7258,0.0262,0.9029,0.0903,0.8994,0.1,0.8555,0.1334,0.8762,0.1179,0.945,0.0732,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,195.5,224.7106,0.2236,0.1541,12005.0,0.762,0.0233,0.9076,0.0734,0.9038,0.0794,0.8662,0.109,0.8842,0.0947,0.9533,0.054,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,73.3,146.0932,0.4498,0.0743,12101.0,0.6978,0.0362,0.796,0.0422,0.7917,0.0413,0.6873,0.075,0.7349,0.0581,0.8595,0.0405,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,157.4,235.584,0.4367,0.0901,12005.0,0.6107,0.0189,0.7998,0.0491,0.7966,0.0512,0.6894,0.0883,0.7381,0.0721,0.8628,0.0539,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,94.4,157.964,0.1852,0.1232,36485.0,0.9043,0.0618,0.9334,0.0564,0.9326,0.0564,0.9027,0.0864,0.917,0.0715,0.9738,0.0292,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,30.9,14.1524,0.3483,0.1205,36293.0,0.6588,0.0364,0.863,0.0653,0.8651,0.0739,0.7897,0.0959,0.8254,0.0856,0.9088,0.0551,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,213.2,208.1407,0.2955,0.1172,36485.0,0.8926,0.0641,0.875,0.055,0.8724,0.0561,0.8149,0.0875,0.8422,0.0725,0.9347,0.044,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,217.9,253.2499,0.2973,0.16,36293.0,0.8062,0.0365,0.8749,0.0705,0.8701,0.0705,0.8157,0.1115,0.8413,0.0923,0.9221,0.0637,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,114.2,169.636,0.2457,0.177,36485.0,0.7738,0.044,0.8985,0.0808,0.8948,0.0839,0.851,0.1217,0.8718,0.104,0.9414,0.0584,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,172.9,222.4506,0.2618,0.1931,36293.0,0.6937,0.0397,0.8859,0.0904,0.8833,0.0919,0.8258,0.145,0.8523,0.1206,0.9274,0.0728,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,248.6,286.793,0.3179,0.1844,36485.0,0.6603,0.05,0.8541,0.0973,0.8494,0.0923,0.7684,0.1897,0.8013,0.154,0.9051,0.0975,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,66.4,40.195,0.4026,0.0645,36293.0,0.6469,0.0211,0.8236,0.0345,0.817,0.0356,0.7378,0.061,0.775,0.0493,0.8875,0.0385,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,106.8,69.7894,0.1346,0.1428,14215.0,0.7847,0.1377,0.9523,0.0557,0.953,0.0556,0.9282,0.0873,0.94,0.0723,0.9757,0.0421,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,118.7,150.9384,0.3169,0.1779,14087.0,0.8883,0.0762,0.868,0.08,0.8658,0.0839,0.8007,0.1218,0.8313,0.1039,0.9112,0.0622,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,331.3,290.6252,0.3516,0.0877,14215.0,0.6953,0.0233,0.847,0.042,0.8414,0.0424,0.775,0.0725,0.8062,0.0586,0.9152,0.0439,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,91.2,123.6526,0.4447,0.08,14087.0,0.7084,0.0265,0.7988,0.0413,0.7873,0.0479,0.7032,0.0654,0.7425,0.0563,0.8619,0.0442,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,141.3,158.1664,0.2477,0.1957,14215.0,0.8976,0.0398,0.8915,0.0941,0.8923,0.092,0.8315,0.1543,0.8591,0.1264,0.9352,0.0707,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,147.6,190.4233,0.4241,0.1554,14087.0,0.8622,0.0431,0.834,0.0629,0.8278,0.0603,0.7505,0.1128,0.7859,0.0884,0.892,0.0597,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,20.3,12.6337,0.4698,0.0346,14215.0,0.9504,0.1294,0.7846,0.0197,0.7784,0.0231,0.6708,0.0332,0.7205,0.028,0.8487,0.0246,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,153.2,241.8308,0.4568,0.0521,14087.0,1.0335,0.0571,0.7912,0.028,0.7811,0.0399,0.6887,0.0438,0.7316,0.0397,0.8556,0.0348,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,32.4,22.9748,0.2241,0.1751,44807.0,0.6755,0.0204,0.9124,0.0763,0.9151,0.0775,0.8655,0.1153,0.889,0.0972,0.9523,0.0478,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,47.7,55.7675,0.3384,0.184,44551.0,0.8844,0.0495,0.8547,0.0937,0.8535,0.0988,0.7733,0.1493,0.81,0.1268,0.8972,0.079,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,253.2,228.6621,0.2786,0.129,44807.0,0.9451,0.0381,0.8843,0.0593,0.8773,0.061,0.8347,0.0963,0.8546,0.0789,0.9398,0.0506,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,89.3,116.2007,0.4031,0.1367,44551.0,0.851,0.0295,0.8197,0.0711,0.813,0.0733,0.7259,0.1197,0.7658,0.0991,0.8744,0.0678,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,11.8,8.8521,0.2931,0.1599,44807.0,0.7899,0.0366,0.8785,0.0772,0.8816,0.0756,0.8098,0.1245,0.8431,0.1015,0.9306,0.0561,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,114.1,153.7813,0.3206,0.1648,44551.0,0.7557,0.0317,0.8636,0.0834,0.8561,0.0894,0.7997,0.1287,0.8261,0.1104,0.9108,0.0712,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,118.9,272.5555,0.3884,0.137,44807.0,0.7727,0.1466,0.8218,0.0772,0.8121,0.0831,0.7322,0.1307,0.7686,0.1102,0.8846,0.076,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,161.7,185.8876,0.3769,0.1094,44551.0,0.7101,0.0264,0.8327,0.0583,0.8253,0.0663,0.752,0.0886,0.7866,0.0779,0.896,0.0532,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,113.8,216.9271,0.3235,0.1751,12099.0,0.755,0.0493,0.8602,0.0947,0.9033,0.0526,0.7434,0.2256,0.7926,0.1815,0.9236,0.0684,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,220.5,216.9628,0.1859,0.1945,12003.0,0.598,0.0226,0.9213,0.1025,0.9235,0.1037,0.8661,0.1908,0.8896,0.1591,0.9496,0.0902,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,133.0,120.5239,0.4186,0.041,12099.0,0.6082,0.0181,0.8128,0.0164,0.8098,0.0128,0.716,0.0393,0.7596,0.0259,0.8832,0.0234,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,220.1,183.3262,0.3614,0.0737,12003.0,0.7714,0.0229,0.8415,0.0394,0.8483,0.0384,0.7502,0.0663,0.7959,0.054,0.9089,0.0374,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,223.6,269.8185,0.2479,0.1607,12099.0,0.6629,0.0296,0.8966,0.0729,0.8914,0.0711,0.8513,0.1148,0.8699,0.0942,0.9448,0.0531,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,114.1,89.0174,0.3016,0.1936,12003.0,0.866,0.0247,0.8648,0.0992,0.8719,0.0962,0.773,0.1857,0.8147,0.1533,0.905,0.1041,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,18.4,11.6465,0.4797,0.0173,12099.0,0.8635,0.0448,0.778,0.0152,0.7696,0.0246,0.6639,0.0292,0.7123,0.0208,0.8442,0.0114,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,420.9,308.6657,0.3805,0.0772,12003.0,0.6333,0.0137,0.8294,0.0407,0.8334,0.0398,0.7312,0.0787,0.7781,0.0627,0.8979,0.048,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,91.0,106.4885,0.2381,0.1609,36483.0,0.624,0.0169,0.9071,0.0729,0.9128,0.0686,0.8535,0.1227,0.8805,0.0969,0.9513,0.0446,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,210.7,225.8132,0.1797,0.1935,36291.0,0.6394,0.0288,0.9242,0.0869,0.9277,0.0829,0.878,0.1429,0.9007,0.1156,0.9537,0.0607,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,161.4,177.6689,0.3774,0.1602,36483.0,0.8109,0.0296,0.8216,0.1007,0.8382,0.0643,0.6884,0.2528,0.7237,0.2517,0.8922,0.0754,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,108.3,92.5387,0.3569,0.1228,36291.0,0.8007,0.0273,0.8453,0.0649,0.8533,0.0595,0.7495,0.1207,0.7961,0.0949,0.9037,0.063,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,137.1,164.505,0.2341,0.1596,36483.0,0.8298,0.0462,0.906,0.0712,0.8959,0.0799,0.8749,0.094,0.8852,0.087,0.953,0.0442,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,94.1,117.1302,0.3256,0.2232,36291.0,0.8353,0.0408,0.851,0.1057,0.8555,0.1045,0.7571,0.1753,0.8006,0.1437,0.8884,0.0888,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,75.0,202.3581,0.4451,0.1067,36483.0,0.841,0.0422,0.7959,0.0523,0.7841,0.0584,0.6966,0.0801,0.7374,0.0697,0.8583,0.0454,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,234.6,156.9543,0.3619,0.1065,36291.0,0.6604,0.0183,0.8387,0.0561,0.8422,0.0534,0.7459,0.1072,0.7894,0.0835,0.9018,0.0619,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,155.4,209.7533,0.2812,0.1502,14213.0,0.6652,0.0217,0.8855,0.0715,0.894,0.066,0.816,0.123,0.8514,0.0978,0.9404,0.0512,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,DD,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,106.1,197.5371,0.271,0.1803,14085.0,0.6658,0.0262,0.8916,0.083,0.9038,0.0759,0.8184,0.1433,0.857,0.114,0.9336,0.0612,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
