d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0,0.0,53127.0,0.7416,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.0,mean,905,0.0,0.0,52807.0,0.7104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.086,0.0,53127.0,0.7061,0.0,0.9671,0.0,0.9617,0.0,0.9593,0.0,0.9605,0.0,0.9953,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.001,False,relu,0.5,mean,708,0.1279,0.0,52807.0,0.7584,0.0,0.9523,0.0,0.9478,0.0,0.9356,0.0,0.9416,0.0,0.9898,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,788,0.0,0.0,53127.0,0.6814,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.0,mean,952,0.012,0.0,52807.0,0.804,0.0,0.9989,0.0,1.0,0.0,0.9975,0.0,0.9987,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,521,0.1147,0.0,53127.0,0.6731,0.0,0.9533,0.0,0.9459,0.0,0.941,0.0,0.9434,0.0,0.9919,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,DD,sageconv,64,,32,0.01,False,relu,0.5,mean,930,0.2312,0.0,52807.0,0.792,0.0,0.9056,0.0,0.9242,0.0,0.8414,0.0,0.8809,0.0,0.9636,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.2027,0.0139,4547.0,0.6317,0.0189,0.9265,0.0088,0.9239,0.0088,0.9296,0.0104,0.9267,0.0088,0.9778,0.0039,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.4484,0.0086,4515.0,0.6678,0.0571,0.7948,0.0057,0.7956,0.0049,0.7936,0.0112,0.7946,0.0068,0.8728,0.0053,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4867,0.0059,4547.0,0.7361,0.0353,0.7654,0.0074,0.7662,0.0095,0.7633,0.0087,0.7647,0.0074,0.8451,0.0044,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.5529,0.0009,4515.0,0.7096,0.0526,0.7257,0.0034,0.7282,0.0045,0.72,0.0039,0.7241,0.0019,0.7932,0.0008,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,981,0.1096,0.0,4547.0,0.6782,0.0,0.9605,0.0,0.9567,0.0,0.9648,0.0,0.9607,0.0,0.9933,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.4216,0.0068,4515.0,0.6357,0.0338,0.8068,0.0046,0.8038,0.0097,0.8116,0.0105,0.8076,0.0033,0.8877,0.0038,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4869,0.0,4547.0,0.7228,0.0,0.7576,0.0,0.7644,0.0,0.7464,0.0,0.7553,0.0,0.8437,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,mean,999,0.5491,0.0,4515.0,0.8367,0.0,0.7327,0.0,0.7381,0.0,0.7197,0.0,0.7288,0.0,0.7974,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1225,0.0055,13187.0,0.8602,0.0373,0.9617,0.0025,0.9591,0.0013,0.9641,0.0051,0.9616,0.0025,0.9937,0.0011,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,999,0.4342,0.0069,13123.0,0.6521,0.0617,0.8029,0.0041,0.8031,0.0062,0.8028,0.0108,0.8029,0.0055,0.8812,0.0043,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4312,0.0079,13187.0,0.8378,0.0326,0.8033,0.0062,0.8041,0.0065,0.8013,0.0082,0.8027,0.0067,0.8823,0.0047,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.5282,0.0036,13123.0,0.8251,0.0374,0.745,0.0055,0.7428,0.005,0.7489,0.0095,0.7458,0.0054,0.8151,0.0037,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0415,0.0,13187.0,0.942,0.0,0.9887,0.0,0.9879,0.0,0.9897,0.0,0.9888,0.0,0.9993,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,999,0.4164,0.008,13123.0,0.7863,0.0452,0.8137,0.0062,0.812,0.0117,0.8179,0.01,0.8148,0.0057,0.8911,0.005,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,987,0.4401,0.0,13187.0,0.8215,0.0,0.7968,0.0,0.8009,0.0,0.7882,0.0,0.7945,0.0,0.8767,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,999,0.5169,0.0,13123.0,0.8225,0.0,0.7527,0.0,0.7574,0.0,0.7468,0.0,0.7521,0.0,0.8239,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0204,0.0,6661.0,0.796,0.0,0.996,0.0,0.997,0.0,0.9951,0.0,0.9961,0.0,0.9999,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.1997,0.0251,6597.0,0.7573,0.0037,0.9206,0.0101,0.9166,0.0131,0.9254,0.0066,0.9209,0.0099,0.9756,0.006,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4501,0.0059,6661.0,0.9155,0.0725,0.792,0.0063,0.7974,0.0089,0.7836,0.0045,0.7904,0.0057,0.8704,0.004,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.4964,0.0093,6597.0,0.6099,0.0276,0.76,0.0079,0.7606,0.0079,0.7577,0.0117,0.7591,0.0087,0.8388,0.007,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,934,0.0079,0.0,6661.0,0.5411,0.0,0.9985,0.0,0.9982,0.0,0.9988,0.0,0.9985,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.3164,0.0606,6597.0,0.6751,0.0244,0.8652,0.0347,0.8638,0.0296,0.8661,0.0415,0.8649,0.0354,0.936,0.0246,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,759,0.4718,0.0,6661.0,0.668,0.0,0.778,0.0,0.7816,0.0,0.7731,0.0,0.7773,0.0,0.8558,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,mean,999,0.5121,0.0057,6597.0,0.624,0.0175,0.7486,0.0079,0.7498,0.0064,0.7443,0.0153,0.747,0.0099,0.8262,0.0057,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0092,0.0,21509.0,1.0501,0.0,0.9964,0.0,0.997,0.0,0.9957,0.0,0.9964,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,992,0.1123,0.0,21381.0,0.6962,0.0,0.9574,0.0,0.9505,0.0,0.9655,0.0,0.958,0.0,0.9923,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.358,0.0107,21509.0,1.4251,0.1314,0.8436,0.0058,0.8487,0.0067,0.8361,0.0063,0.8424,0.0063,0.9206,0.0052,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.4316,0.0068,21381.0,1.123,0.0946,0.8032,0.0066,0.8014,0.0072,0.8053,0.0077,0.8033,0.0069,0.8827,0.004,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,996,0.0073,0.0,21509.0,0.9357,0.0,0.997,0.0,0.997,0.0,0.997,0.0,0.997,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,999,0.2259,0.0805,21381.0,1.0866,0.0587,0.9089,0.0374,0.9058,0.0364,0.912,0.039,0.9088,0.0377,0.9646,0.0262,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,837,0.3921,0.0,21509.0,0.8764,0.0,0.8196,0.0,0.8238,0.0,0.8143,0.0,0.819,0.0,0.9038,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,999,0.4521,0.0058,21381.0,0.8604,0.0688,0.792,0.0058,0.7908,0.0067,0.7929,0.008,0.7918,0.0062,0.8705,0.0038,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0038,0.0,8775.0,0.6855,0.0,0.9985,0.0,0.9988,0.0,0.9982,0.0,0.9985,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.0078,0.0006,8679.0,1.0589,0.0381,0.9984,0.0002,0.9988,0.0006,0.9979,0.0009,0.9984,0.0002,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4538,0.0088,8775.0,0.927,0.1057,0.7877,0.0049,0.7935,0.0038,0.7775,0.0124,0.7853,0.0063,0.8679,0.0055,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.48,0.0077,8679.0,0.8153,0.0386,0.7717,0.0072,0.7785,0.0066,0.7588,0.0117,0.7685,0.0083,0.8502,0.0062,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0242,0.0,8775.0,0.7801,0.0,0.9933,0.0,0.9933,0.0,0.9933,0.0,0.9933,0.0,0.9996,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,999,0.1096,0.0306,8679.0,0.8834,0.0455,0.9585,0.0102,0.9584,0.0123,0.9582,0.0086,0.9584,0.0105,0.9921,0.0043,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4791,0.0,8775.0,0.9579,0.0,0.7576,0.0,0.757,0.0,0.7602,0.0,0.7586,0.0,0.8501,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,mean,999,0.5126,0.006,8679.0,0.9158,0.1388,0.7484,0.0073,0.7554,0.0086,0.7338,0.0108,0.7444,0.0079,0.8252,0.0055,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0045,0.0,29831.0,1.3279,0.0,0.997,0.0,0.9969,0.0,0.9969,0.0,0.9969,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,999,0.0035,0.0,29639.0,1.0527,0.0,0.9979,0.0,0.9982,0.0,0.9976,0.0,0.9979,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.347,0.0059,29831.0,1.4435,0.1019,0.8512,0.0052,0.8598,0.0058,0.8395,0.0055,0.8495,0.0049,0.9253,0.0026,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,999,0.3768,0.0062,29639.0,1.1101,0.0362,0.8346,0.0068,0.8414,0.008,0.8249,0.0071,0.833,0.0061,0.9116,0.0033,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,987,0.0154,0.0,29831.0,1.3503,0.0,0.9945,0.0,0.9951,0.0,0.9939,0.0,0.9945,0.0,0.9997,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,999,0.0114,0.0,29639.0,0.9944,0.0,0.997,0.0,0.9964,0.0,0.9976,0.0,0.997,0.0,0.9999,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.3953,0.0008,29831.0,1.6774,0.0195,0.8196,0.001,0.8236,0.0019,0.8131,0.0016,0.8182,0.0,0.9022,0.0001,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,999,0.4306,0.0105,29639.0,1.3875,0.1276,0.8011,0.0062,0.8055,0.0076,0.7936,0.0035,0.7995,0.0052,0.8823,0.0063,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0301,0.0073,6659.0,0.7136,0.0155,0.9939,0.0021,0.9944,0.0019,0.9935,0.0024,0.9939,0.0021,0.9997,0.0001,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,999,0.2098,0.0131,6595.0,0.7788,0.0775,0.9161,0.0052,0.9116,0.0065,0.9216,0.0047,0.9165,0.0049,0.9733,0.0034,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4848,0.0089,6659.0,0.891,0.0873,0.7666,0.0065,0.7685,0.0084,0.7629,0.0089,0.7657,0.0068,0.8462,0.0069,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,999,0.5465,0.0066,6595.0,0.7811,0.0399,0.7277,0.0063,0.7199,0.0054,0.7439,0.0131,0.7317,0.007,0.7967,0.0059,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
