type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,278.9,273.632,0.5729,0.0821,5237.0,0.7356,0.0649,0.6886,0.0706,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.6864,0.0821,0.7814,0.0953,0.7218,0.0363,0.7837,0.0665
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.5,mean,val_best,321.7,225.7428,0.558,0.0575,5173.0,0.7227,0.0694,0.7098,0.0433,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7245,0.0623,0.7303,0.1207,0.717,0.0552,0.7905,0.0455
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,261.2,134.6461,0.3128,0.1308,5237.0,0.69,0.0648,0.8518,0.0709,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.849,0.0716,0.8622,0.0809,0.8548,0.0723,0.9285,0.0596
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.0,mean,val_best,489.3,341.1498,0.4425,0.1143,5173.0,0.7412,0.0685,0.7706,0.0791,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7825,0.0552,0.764,0.1767,0.7599,0.133,0.862,0.0787
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,114.6,118.2846,0.5404,0.0698,5237.0,0.6651,0.0612,0.7163,0.0636,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7208,0.063,0.7354,0.0634,0.7268,0.0552,0.7911,0.0839
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.5,mean,val_best,216.7,278.3785,0.5861,0.0729,5173.0,0.652,0.0202,0.6669,0.0781,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.6656,0.0831,0.7582,0.0962,0.7011,0.0504,0.7368,0.0916
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,193.0,161.8802,0.4304,0.1434,18613.0,0.6844,0.0475,0.793,0.0829,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.815,0.0677,0.7717,0.1543,0.7841,0.1116,0.8716,0.0848
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.0,mean,val_best,354.9,160.9419,0.4591,0.0779,18485.0,0.7972,0.0666,0.7698,0.054,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7717,0.0732,0.7973,0.0381,0.7819,0.0408,0.8604,0.0504
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,191.8,167.8415,0.5556,0.0903,18613.0,0.7494,0.0661,0.7143,0.0742,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7097,0.0767,0.7888,0.1132,0.739,0.0563,0.7878,0.0745
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.5,mean,val_best,302.8,250.1503,0.5523,0.0808,18485.0,0.66,0.0323,0.7082,0.0678,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7159,0.0818,0.7567,0.0849,0.7281,0.0397,0.7938,0.065
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,163.5,178.7441,0.389,0.1339,18613.0,0.6787,0.0484,0.8098,0.0736,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8338,0.0667,0.7846,0.0993,0.8068,0.0797,0.8905,0.0696
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.0,mean,val_best,541.3,182.8141,0.3931,0.0493,18485.0,0.7193,0.0612,0.8118,0.0291,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7995,0.0297,0.8451,0.0475,0.821,0.0305,0.8996,0.0261
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,162.8,223.2724,0.552,0.0922,18613.0,0.8005,0.1082,0.698,0.0874,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7089,0.0837,0.677,0.1853,0.6825,0.1382,0.7651,0.1138
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.5,mean,val_best,507.6,300.0781,0.5024,0.0629,18485.0,0.8082,0.0842,0.7449,0.0469,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7489,0.0563,0.7637,0.0656,0.7537,0.0454,0.8238,0.0613
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,324.9,256.5948,0.3864,0.1413,7543.0,0.7052,0.0855,0.8126,0.077,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8338,0.076,0.7916,0.088,0.8112,0.0788,0.8936,0.0722
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.0,mean,val_best,247.9,286.2906,0.5484,0.1348,7447.0,0.8898,0.0983,0.698,0.103,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7061,0.1061,0.7329,0.2028,0.6974,0.1579,0.7856,0.1077
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,176.2,263.7199,0.6113,0.0816,7543.0,0.6961,0.036,0.64,0.0902,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.6413,0.1027,0.8254,0.1316,0.7042,0.0327,0.7281,0.0839
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.5,mean,val_best,193.3,171.1076,0.6042,0.0715,7447.0,0.7556,0.0528,0.6633,0.0857,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.6676,0.0959,0.6996,0.0739,0.6813,0.0777,0.7205,0.1043
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,351.6,170.4877,0.3103,0.0844,7543.0,0.6787,0.0505,0.8514,0.0619,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8633,0.0523,0.844,0.0889,0.852,0.0663,0.9359,0.0392
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.0,mean,val_best,303.6,242.4608,0.5462,0.0754,7447.0,0.6781,0.0454,0.7127,0.059,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7286,0.0783,0.7435,0.1244,0.7236,0.0553,0.808,0.0456
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,90.9,96.4836,0.5675,0.0895,7543.0,0.7741,0.0778,0.6902,0.0954,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.6971,0.0842,0.7363,0.139,0.7054,0.0965,0.7652,0.1009
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.5,mean,val_best,222.1,258.6876,0.5826,0.0623,7447.0,0.7371,0.0492,0.6755,0.0422,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.6508,0.0465,0.8095,0.0387,0.7195,0.0245,0.7641,0.054
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,236.2,175.1781,0.3918,0.1292,27319.0,0.8075,0.1381,0.8082,0.0733,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8102,0.0786,0.8252,0.0885,0.8148,0.0705,0.8934,0.069
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.0,mean,val_best,250.7,202.005,0.5339,0.1101,27127.0,0.6617,0.0157,0.7131,0.1012,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7071,0.1099,0.8188,0.0787,0.75,0.0623,0.7975,0.102
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,99.2,138.8278,0.6098,0.0737,27319.0,0.855,0.0987,0.6567,0.0883,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.6525,0.0907,0.7641,0.1676,0.6894,0.0992,0.7312,0.0928
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.5,mean,val_best,300.5,296.2611,0.5521,0.0663,27127.0,0.9959,0.111,0.7057,0.0688,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7113,0.0713,0.7605,0.0846,0.7277,0.0337,0.7818,0.0739
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,205.5,131.7955,0.349,0.1271,27319.0,0.6813,0.0426,0.8351,0.0724,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8435,0.0719,0.8313,0.0913,0.8363,0.0772,0.9129,0.0655
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.0,mean,val_best,582.9,299.7337,0.4424,0.0871,27127.0,0.9158,0.1587,0.7718,0.0554,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.767,0.0639,0.8039,0.072,0.7825,0.0541,0.8654,0.05
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,197.9,247.4698,0.4963,0.0871,27319.0,0.8731,0.0936,0.7506,0.056,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.752,0.0509,0.7656,0.0805,0.7575,0.0593,0.8335,0.0603
dilapos_gnn,True,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.5,mean,val_best,150.0,128.4772,0.5541,0.0396,27127.0,0.7156,0.0393,0.7004,0.0342,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.6993,0.0466,0.7447,0.0944,0.7158,0.0423,0.7885,0.0336
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,209.0,135.3706,0.3774,0.1544,5235.0,0.6584,0.02,0.8196,0.0942,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8229,0.0891,0.8205,0.1322,0.8191,0.1073,0.8953,0.0968
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.0,mean,val_best,455.6,314.3954,0.4035,0.1464,5171.0,0.7953,0.1119,0.7959,0.1051,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8194,0.0748,0.7621,0.2236,0.7682,0.1945,0.8818,0.0895
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,184.7,200.3827,0.5766,0.0654,5235.0,0.7485,0.0505,0.7081,0.0283,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7132,0.0407,0.7307,0.0817,0.7177,0.0369,0.7824,0.0407
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.5,mean,val_best,314.4,258.2902,0.5498,0.0437,5171.0,0.9512,0.1344,0.7245,0.0281,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7232,0.0328,0.751,0.0562,0.7355,0.0333,0.7956,0.0367
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,238.7,216.3007,0.3395,0.1514,5235.0,0.6669,0.0388,0.831,0.1033,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8467,0.0734,0.8002,0.1839,0.8162,0.1455,0.9091,0.0963
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.0,mean,val_best,247.8,187.7178,0.412,0.1013,5171.0,0.6721,0.0491,0.7988,0.0574,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.785,0.0612,0.8406,0.0552,0.811,0.0522,0.8813,0.0542
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,122.7,117.6104,0.5391,0.0662,5235.0,0.6846,0.0465,0.713,0.0729,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7268,0.0661,0.6801,0.1976,0.6854,0.1745,0.7915,0.0742
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.5,mean,val_best,429.7,283.3962,0.5203,0.0588,5171.0,0.6664,0.0392,0.7245,0.0406,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7379,0.0434,0.7213,0.0905,0.7259,0.0526,0.8144,0.047
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,184.1,128.7404,0.4201,0.1491,18611.0,0.6878,0.0283,0.7967,0.0933,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8039,0.0741,0.787,0.1687,0.7881,0.1283,0.8811,0.0897
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.0,mean,val_best,536.2,209.2175,0.3366,0.0972,18483.0,0.7905,0.0651,0.838,0.0562,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8346,0.0567,0.8532,0.062,0.8433,0.0558,0.9235,0.0492
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,307.6,279.5755,0.5036,0.1265,18611.0,0.8627,0.1017,0.7363,0.0952,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7272,0.1023,0.8303,0.0732,0.768,0.0591,0.8311,0.0782
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.5,mean,val_best,303.2,246.827,0.5395,0.0601,18483.0,0.8374,0.0767,0.7143,0.05,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7037,0.0582,0.7829,0.0848,0.7368,0.0437,0.8023,0.0476
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,150.9,80.113,0.3092,0.1446,18611.0,0.7042,0.0702,0.8527,0.076,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8561,0.0742,0.8566,0.0933,0.8551,0.0779,0.9261,0.0824
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.0,mean,val_best,259.7,135.6009,0.3721,0.0924,18483.0,0.7589,0.0954,0.822,0.0498,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8211,0.0547,0.8395,0.0616,0.8287,0.0475,0.9072,0.0418
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,100.4,153.2757,0.5557,0.0941,18611.0,0.6998,0.0307,0.7106,0.061,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7197,0.0557,0.7305,0.1554,0.712,0.0956,0.7869,0.0719
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.5,mean,val_best,393.0,245.9293,0.4497,0.0648,18483.0,0.8109,0.098,0.789,0.0384,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7824,0.0438,0.8197,0.0641,0.7987,0.037,0.8662,0.0401
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,280.0,142.0085,0.3645,0.1346,7541.0,0.7114,0.0694,0.8265,0.0757,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8316,0.0732,0.8278,0.0902,0.829,0.0789,0.9094,0.0722
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.001,False,relu,0.0,mean,val_best,412.4,282.1667,0.4149,0.1057,7445.0,0.7747,0.0979,0.7976,0.061,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8173,0.0625,0.7826,0.0689,0.7984,0.0598,0.882,0.0632
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,315.8,188.6912,0.5291,0.0377,7541.0,0.8077,0.1156,0.7249,0.0311,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.721,0.0416,0.762,0.0483,0.7392,0.0281,0.8094,0.0298
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.001,False,relu,0.5,mean,val_best,432.3,287.8104,0.5438,0.0563,7445.0,0.7124,0.0588,0.7139,0.0386,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7133,0.0582,0.7516,0.0513,0.7291,0.0322,0.7981,0.0443
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,166.5,128.2889,0.3828,0.1268,7541.0,0.7273,0.057,0.8094,0.0754,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.8147,0.0723,0.8115,0.0897,0.8121,0.0774,0.8917,0.0616
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.01,False,relu,0.0,mean,val_best,311.6,152.0856,0.4787,0.086,7445.0,0.679,0.0271,0.769,0.0533,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7581,0.0563,0.8112,0.079,0.7815,0.054,0.8477,0.059
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,222.2,213.7348,0.5328,0.0802,7541.0,0.6761,0.0202,0.713,0.0692,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7168,0.0844,0.7743,0.0909,0.7358,0.0432,0.8064,0.0606
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,32,32,0.01,False,relu,0.5,mean,val_best,268.3,172.4947,0.535,0.0392,7445.0,0.768,0.0671,0.7098,0.0298,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7069,0.0357,0.743,0.0445,0.7236,0.0304,0.7967,0.0367
dilapos_gnn,True,BZR_MD,edge_sageconv,True,2,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,189.4,126.3987,0.3966,0.1678,27317.0,0.777,0.052,0.7976,0.1135,tu_base-type=dilapos_gnn-pos=True-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.7827,0.1201,0.8763,0.0738,0.8214,0.0862,0.8782,0.1077
