d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,scheduler,step_size,step_gamma,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,2.0,3.0,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,67.7,56.581,0.3931,0.1326,41207.0,0.7746,0.0565,0.8094,0.0656,0.8216,0.0701,0.8077,0.0534,0.814,0.0585,0.8942,0.0675,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,2.0,3.0,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,49.8,27.2243,0.3909,0.0886,41207.0,0.9305,0.1155,0.8118,0.0477,0.8349,0.0472,0.7905,0.0632,0.8109,0.0487,0.9044,0.0418,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,2.0,3.0,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,39.1,27.4279,0.3026,0.1006,41207.0,2.1442,0.156,0.862,0.0409,0.8729,0.0521,0.8591,0.0279,0.8653,0.0348,0.9394,0.0437,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=2-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,2.0,3.0,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,53.1,35.1467,0.2642,0.0797,41207.0,2.1095,0.0953,0.8751,0.0383,0.8911,0.0339,0.8617,0.0596,0.8753,0.0407,0.9537,0.0303,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=2-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,54.0,22.1766,0.3842,0.0809,8947.0,0.821,0.1005,0.8139,0.0435,0.8337,0.049,0.7955,0.0487,0.8137,0.045,0.9023,0.0402,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,57.1,45.6255,0.4237,0.0744,8947.0,0.9987,0.1296,0.7926,0.0364,0.7957,0.0595,0.8106,0.0513,0.8004,0.0316,0.8865,0.0381,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,44.1,31.367,0.241,0.1136,8947.0,1.9736,0.1437,0.8828,0.0587,0.8823,0.0653,0.8932,0.05,0.8872,0.0544,0.9561,0.0443,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,49.7,50.8725,0.3584,0.148,8947.0,1.9666,0.1267,0.8282,0.0733,0.8368,0.077,0.8261,0.0742,0.8309,0.0725,0.9048,0.0805,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,36.0,32.8542,0.4572,0.1327,32179.0,0.764,0.0331,0.773,0.0765,0.787,0.0845,0.7718,0.0806,0.7771,0.0728,0.8577,0.0785,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,83.8,70.1253,0.3407,0.1324,32179.0,0.9791,0.1454,0.838,0.0613,0.847,0.0615,0.835,0.0707,0.84,0.0609,0.9161,0.0604,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,69.2,67.7758,0.2483,0.1535,32179.0,2.0825,0.0596,0.8767,0.0712,0.8881,0.0671,0.8689,0.0757,0.8782,0.0707,0.9482,0.0606,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,1.0,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,42.7,25.9963,0.2895,0.0979,32179.0,2.1212,0.1652,0.8657,0.0473,0.8681,0.0472,0.8709,0.0493,0.8692,0.0456,0.9412,0.0429,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,51.0,37.1053,0.4311,0.1265,11413.0,0.8246,0.0661,0.7857,0.0621,0.797,0.074,0.784,0.0785,0.7883,0.0669,0.874,0.0728,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,79.7,65.9531,0.4045,0.1428,11413.0,0.8544,0.0848,0.8049,0.0761,0.8042,0.0792,0.8204,0.0832,0.8111,0.076,0.8842,0.0787,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,38.5,28.5105,0.2876,0.0598,11413.0,2.0922,0.1045,0.86,0.0277,0.8656,0.0451,0.862,0.0255,0.8631,0.0269,0.9472,0.0224,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,55.2,39.2372,0.2909,0.1214,11413.0,2.02,0.1067,0.8567,0.0632,0.8756,0.0595,0.8398,0.0848,0.8558,0.0663,0.9376,0.058,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.7,26.8367,0.437,0.1674,41205.0,1.0906,0.1171,0.7988,0.0784,0.8203,0.0725,0.7719,0.1184,0.7928,0.0914,0.875,0.086,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,55.8,38.1308,0.4048,0.0922,41205.0,0.8804,0.0771,0.8065,0.0432,0.8311,0.051,0.7841,0.0573,0.8055,0.044,0.8981,0.0423,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.6,30.8746,0.2707,0.1314,41205.0,2.1248,0.1148,0.8739,0.0627,0.8639,0.0679,0.8978,0.0476,0.8801,0.0564,0.9439,0.059,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,2.0,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,48.0,27.6152,0.2621,0.1006,41205.0,2.1422,0.1125,0.8702,0.0487,0.8713,0.054,0.8784,0.0438,0.8742,0.0443,0.9519,0.0387,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,67.3,47.5984,0.393,0.1112,13879.0,1.0374,0.1924,0.8131,0.0573,0.8253,0.0558,0.8088,0.0841,0.8147,0.058,0.8964,0.0603,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,56.5,36.9033,0.4386,0.0948,13879.0,0.898,0.1658,0.7943,0.0409,0.8071,0.0383,0.7874,0.0716,0.7954,0.0456,0.8755,0.0575,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,50.9,43.1797,0.2879,0.0962,13879.0,2.1458,0.2242,0.8669,0.0462,0.8884,0.0525,0.8487,0.0504,0.8674,0.0445,0.9435,0.0394,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.3,30.9388,0.3468,0.1156,13879.0,2.0616,0.1041,0.8347,0.0633,0.8481,0.0743,0.8284,0.0606,0.8371,0.0615,0.916,0.058,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,48.0,35.6174,0.4578,0.1368,50231.0,1.0777,0.2454,0.7812,0.0626,0.8067,0.0734,0.7573,0.0729,0.7795,0.065,0.8661,0.0732,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,53.4,31.7811,0.4138,0.0943,50231.0,1.119,0.203,0.8004,0.0514,0.8338,0.0487,0.7614,0.0745,0.7949,0.0576,0.889,0.0507,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,47.0,31.1865,0.2796,0.1488,50231.0,2.135,0.0905,0.8747,0.0614,0.8756,0.0765,0.8899,0.0458,0.8808,0.0514,0.9441,0.0602,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,BZR_MD,edge_ginconv,True,3.0,3.0,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,38.1,20.413,0.2945,0.1348,50231.0,2.1398,0.0989,0.8592,0.0866,0.8675,0.1007,0.8808,0.0312,0.8701,0.0593,0.9399,0.0588,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_ginconv-edges=True-k1=3-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,127.4,64.2654,0.3657,0.1016,4020.0,1.2582,0.1827,0.8308,0.0639,0.8428,0.0526,0.8035,0.1001,0.8208,0.0757,0.9095,0.0612,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,126.3,60.9197,0.4623,0.0651,4020.0,1.1835,0.0954,0.7732,0.0444,0.7753,0.041,0.7558,0.06,0.765,0.0483,0.8548,0.0469,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,89.6,75.3422,0.3155,0.1697,4020.0,2.7986,0.0919,0.8584,0.093,0.8655,0.0888,0.8394,0.113,0.8518,0.1007,0.9172,0.088,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,91.0,69.5917,0.4616,0.0844,4020.0,2.8438,0.0731,0.7728,0.0587,0.7814,0.0646,0.7444,0.0675,0.7619,0.0634,0.8521,0.0651,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,119.0,63.5689,0.372,0.1551,14132.0,1.0617,0.0996,0.8226,0.1012,0.8382,0.106,0.7969,0.1062,0.8159,0.1017,0.8891,0.1027,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,90.5,49.5464,0.4837,0.102,14132.0,1.2284,0.1673,0.7564,0.0707,0.7557,0.0843,0.7529,0.058,0.7528,0.0657,0.833,0.0883,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,88.2,39.1352,0.2448,0.1292,14132.0,2.791,0.0885,0.8876,0.0755,0.8938,0.076,0.8766,0.0786,0.8849,0.0762,0.9524,0.0461,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,1.0,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,136.0,78.9139,0.3495,0.128,14132.0,2.8082,0.1062,0.8379,0.0649,0.8414,0.0689,0.8267,0.0696,0.8334,0.066,0.9099,0.0676,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,123.7,86.0872,0.3966,0.1261,6518.0,1.1759,0.2063,0.8169,0.0749,0.8318,0.0692,0.7831,0.1165,0.804,0.0869,0.889,0.0841,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,52.0,57.7096,0.6144,0.0809,6518.0,1.1588,0.117,0.6523,0.0815,0.6496,0.0874,0.6602,0.0869,0.6516,0.0726,0.715,0.0899,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,58.5,50.4584,0.3553,0.1714,6518.0,2.8028,0.1193,0.8317,0.0897,0.8442,0.0831,0.8048,0.1099,0.8231,0.0957,0.9008,0.0758,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,96.2,90.7059,0.4974,0.0963,6518.0,2.9097,0.0954,0.7502,0.061,0.7634,0.063,0.7108,0.0831,0.735,0.0691,0.8231,0.0669,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,148.3,84.9895,0.3312,0.1741,23222.0,1.146,0.1456,0.8498,0.1014,0.8427,0.104,0.8569,0.0976,0.8494,0.0996,0.9059,0.1,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,138.4,71.6397,0.4555,0.0908,23222.0,1.3127,0.1046,0.7778,0.0571,0.783,0.0669,0.7583,0.0689,0.7692,0.0614,0.8577,0.0572,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,101.2,38.0521,0.1893,0.1342,23222.0,2.8762,0.0813,0.914,0.075,0.9235,0.0761,0.9004,0.0839,0.9113,0.0779,0.9669,0.0563,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
cpu,dilated_gnn,COX2_MD,edge_ginconv,True,1.0,2.0,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,153.6,80.4937,0.3295,0.1144,23222.0,2.8259,0.0918,0.8457,0.0663,0.8543,0.0636,0.8238,0.0864,0.8383,0.0745,0.9214,0.0613,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_ginconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-step_size=50-step_gamma=0.5,
