d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,scheduler,ss,sg,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,ginconv_paper,False,3,3,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,51.7,33.1604,0.6292,0.6075,53447.0,1.6034,0.1893,0.8735,0.0863,0.8508,0.099,0.8403,0.1167,0.845,0.1068,0.9274,0.065,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=ginconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,168.4,167.3022,0.3216,0.0501,4707.0,0.9609,0.0237,0.8657,0.0251,0.8757,0.0233,0.8518,0.0293,0.8636,0.0262,0.9353,0.0211,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,201.1,84.2359,0.4678,0.0074,4707.0,1.2418,0.0539,0.7846,0.0066,0.7988,0.0065,0.7601,0.0109,0.7789,0.0076,0.8614,0.0044,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,105.6,51.069,0.3112,0.0415,4707.0,0.6272,0.019,0.8715,0.0194,0.877,0.0174,0.8637,0.0244,0.8702,0.0204,0.9404,0.0149,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,90.4,39.1183,0.4801,0.0231,4707.0,0.7194,0.0807,0.7792,0.013,0.7969,0.0141,0.7487,0.0155,0.772,0.014,0.8528,0.0151,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,94.7,29.3055,0.2792,0.0463,15555.0,0.9778,0.0187,0.8859,0.0215,0.894,0.0212,0.8754,0.0226,0.8846,0.0217,0.9513,0.0159,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,189.4,229.1756,0.4389,0.0295,15555.0,1.1962,0.0429,0.8017,0.0175,0.8162,0.0162,0.778,0.0219,0.7966,0.0188,0.8784,0.0177,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,138.2,52.8976,0.2209,0.0782,15555.0,0.7077,0.0353,0.9116,0.0371,0.9153,0.0369,0.9065,0.0397,0.9109,0.0382,0.9667,0.0267,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,1,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,153.3,60.541,0.4058,0.0187,15555.0,0.5162,0.0212,0.8222,0.0097,0.8367,0.0097,0.8,0.0104,0.818,0.0097,0.8976,0.0102,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,144.5,121.4663,0.1934,0.0951,6981.0,1.6928,0.0988,0.9226,0.041,0.9281,0.0383,0.9155,0.0454,0.9218,0.0418,0.9716,0.0248,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,117.9,66.92,0.482,0.0402,6981.0,1.4084,0.1053,0.7765,0.0223,0.7896,0.0214,0.753,0.026,0.7708,0.0234,0.8506,0.0259,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,106.2,75.6185,0.1388,0.0925,6981.0,0.8392,0.0314,0.9456,0.039,0.9504,0.0364,0.9394,0.0436,0.9449,0.0399,0.983,0.0195,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,79.2,75.1582,0.4699,0.0337,6981.0,0.8066,0.0395,0.7826,0.0219,0.7959,0.0221,0.7596,0.0241,0.7773,0.0226,0.858,0.0207,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,163.4,104.7007,0.0866,0.0914,24197.0,1.1128,0.021,0.9672,0.0382,0.9686,0.036,0.9653,0.0415,0.9669,0.0388,0.9903,0.0186,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,132.4,146.2499,0.4303,0.0653,24197.0,1.1453,0.0184,0.8041,0.0336,0.8148,0.0341,0.7862,0.0364,0.8003,0.0349,0.881,0.0353,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,80.3,44.0637,0.1226,0.1177,24197.0,0.6826,0.0172,0.952,0.0491,0.9553,0.045,0.948,0.0547,0.9516,0.0499,0.9824,0.0237,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,2,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,81.5,62.4376,0.3988,0.0662,24197.0,0.5854,0.0193,0.8242,0.0328,0.8403,0.0335,0.7998,0.0351,0.8195,0.0341,0.8975,0.0313,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,3,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,165.9,112.5615,0.1519,0.0925,9255.0,1.8136,0.0571,0.9397,0.0399,0.944,0.0359,0.9343,0.0456,0.9391,0.0407,0.9806,0.0208,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,3,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,147.3,107.6179,0.4857,0.0344,9255.0,1.3366,0.0274,0.7711,0.0227,0.7858,0.0232,0.7444,0.0278,0.7645,0.0251,0.8477,0.0225,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,3,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,92.4,65.9473,0.122,0.0811,9255.0,0.603,0.013,0.9519,0.0337,0.954,0.032,0.9494,0.0358,0.9517,0.0338,0.987,0.0139,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,3,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,71.8,51.1914,0.4639,0.0451,9255.0,0.7134,0.0173,0.7848,0.0277,0.7928,0.0331,0.7718,0.0198,0.7821,0.0252,0.8606,0.0301,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,NCI1,ginconv_paper,False,1,3,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,153.0,93.3767,0.0809,0.0623,32839.0,2.0448,0.0683,0.97,0.0245,0.9711,0.0229,0.9687,0.0264,0.9699,0.0246,0.9936,0.0067,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=ginconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
